Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Marrying Up: The Role of Sex Ratio in Assortative Matching,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We assemble a novel dataset to study the impact of male scarcity on marital assortative matching and other marriage market outcomes using the large shock that WWI caused to the number of French men. Using a difference-in-differences approach, we find that postwar in regions with higher mortality rates: men were less likely to marry women of lower social classes; men were more likely and women less likely to marry; out-of-wedlock births increased; divorce rates decreased; and the age gap decreased. These findings are consistent with men improving their position in the marriage market as they become scarcer. ",https://www.aeaweb.org/articles?id=10.1257/app.3.3.124,Ran Abramitzky,Adeline Delavande,Luis Vasconcelos,,,,,,,,,,,,,,,,,,J12,J16,N34,,,,,,,,,,,,,,,,,
Are High-Quality Schools Enough to Increase Achievement among the Poor? Evidence from the Harlem Children's Zone,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Harlem Children's Zone (HCZ), an ambitious social experiment, combines community programs with charter schools. We provide the first empirical test of the causal impact of HCZ charters on educational outcomes. Both lottery and instrumental variable identification strategies suggest that the effects of attending an HCZ middle school are enough to close the black-white achievement gap in mathematics. The effects in elementary school are large enough to close the racial achievement gap in both mathematics and ELA. We conclude with evidence that suggests high-quality schools are enough to significantly increase academic achievement among the poor. Community programs appear neither necessary nor sufficient. ",https://www.aeaweb.org/articles?id=10.1257/app.3.3.158,Will Dobbie,Roland G. Fryer Jr.,,,,,,,,,,,,,,,,,,,H75,I21,I28,J13,R23,,,,,,,,,,,,,,,
Subsidizing Vocational Training for Disadvantaged Youth in Colombia: Evidence from a Randomized Trial,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper evaluates the impact of a randomized training program for disadvantaged youth introduced in Colombia in 2005. This randomized trial offers a unique opportunity to examine the impact of training in a middle income country. We use originally collected data on individuals randomly offered and not offered training. The program raises earnings and employment for women. Women offered training earn 19.6 percent more and have a 0.068 higher probability of paid employment than those not offered training, mainly in formal-sector jobs. Cost-benefit analysis of these results suggests that the program generates much larger net gains than those found in developed countries. ",https://www.aeaweb.org/articles?id=10.1257/app.3.3.188,Orazio Attanasio,Adriana Kugler,Costas Meghir,,,,,,,,,,,,,,,,,,I28,J13,J24,O15,,,,,,,,,,,,,,,,
Returns to Local-Area Health Care Spending: Evidence from Health Shocks to Patients Far from Home,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Health care spending varies widely across markets, and previous research finds little evidence that higher spending translates into better health outcomes. The main innovation in this paper exploits this cross-sectional variation in hospital spending in a new way by considering emergency patients who are exposed to healthcare systems when they are far from home. Visitors to Florida who become ill in high-spending areas have significantly lower mortality rates compared to visitors in lower spending areas. The results are robust within groups of similar visitors and within groups of destinations that appear to be close demand substitutes -- areas that likely attract similar visitors. ",https://www.aeaweb.org/articles?id=10.1257/app.3.3.221,Joseph J. Doyle,,,,,,,,,,,,,,,,,,,,H75,I11,I18,,,,,,,,,,,,,,,,,
Do Social Connections Reduce Moral Hazard? Evidence from the New York City Taxi Industry,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This study investigates the role of social networks in aligning the incentives of agents in settings with incomplete contracts. Specifically, the study examines the New York City taxi industry where taxis are often leased and lessee-drivers have worse driving outcomes than owner-drivers due to moral hazard. Using within-driver variation and instrumental variable strategies to remove selection, we find that drivers leasing from members of their country-of-birth community exhibit significantly reduced effects of moral hazard, representing an improvement of almost one-half of a standard deviation of the outcome measures. Screening is ruled out as an explanation, and other mechanisms are investigated. ",https://www.aeaweb.org/articles?id=10.1257/app.3.3.244,C. Kirabo Jackson,Henry S. Schneider,,,,,,,,,,,,,,,,,,,D82,D86,L92,Z13,,,,,,,,,,,,,,,,
Corrigendum: Mechanisms and Impacts of Gender Peer Effects at School,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,,https://www.aeaweb.org/articles?id=10.1257/app.3.3.268,Victor Lavy,Analía Schlosser,,,,,,,,,,,,,,,,,,,I21,J16,,,,,,,,,,,,,,,,,,
Mechanisms and Impacts of Gender Peer Effects at School,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We present in this paper evidence about the effects and mechanisms of gender peer effects in elementary, middle, and high schools. For identification, we rely on idiosyncratic variations in gender composition across adjacent cohorts within the same schools. We find that an increase in the proportion of girls improves boys and girls' cognitive outcomes. These academic gains are mediated through lower levels of classroom disruption and violence, improved inter-student and student-teacher relationships, and lessened teachers' fatigue. We find no effect on individual behavior, which suggests that the positive effects of girls on classroom environment are mostly due to compositional change. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.1,Victor Lavy,Analia Schlosser,,,,,,,,,,,,,,,,,,,I21,J16,,,,,,,,,,,,,,,,,,
The Wrong Side(s) of the Tracks: The Causal Effects of Racial Segregation on Urban Poverty and Inequality,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"A striking negative correlation exists between an area's residential racial segregation and its population characteristics, but it is recognized that this relationship may not be causal. I present a novel test of causality from segregation to population characteristics by exploiting the arrangements of railroad tracks in the nineteenth century to isolate plausibly exogenous variation in areas' susceptibility to segregation. I show that this variation satisfies the requirements for a valid instrument. Instrumental variables estimates demonstrate that segregation increases metropolitan rates of black poverty and overall black-white income disparities, while decreasing rates of white poverty and inequality within the white population. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.34,Elizabeth Oltmans Ananat,,,,,,,,,,,,,,,,,,,,I32,J15,N31,N32,N91,N92,R23,,,,,,,,,,,,,
"Peers, Neighborhoods, and Immigrant Student Achievement: Evidence from a Placement Policy","VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We examine to what extent immigrant school performance is affected by the characteristics of the neighborhoods that they grow up in. We address this issue using a refugee placement policy that provides exogenous variation in the initial place of residence in Sweden. The main result is that school performance is increasing in the number of highly educated adults sharing the subject's ethnicity. A standard deviation increase in the fraction of high-educated in the assigned neighborhood raises compulsory school GPA by 0.8 percentile ranks. Particularly for disadvantaged groups, there are also long-run effects on educational attainment. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.67,Olof Åslund,Per-Anders Edin,Peter Fredriksson,Hans Grönqvist,,,,,,,,,,,,,,,,,I21,J15,R23,,,,,,,,,,,,,,,,,
Schooling and the Vietnam-Era GI Bill: Evidence from the Draft Lottery,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Draft-lottery estimates of the causal effects of Vietnam-era military service using 2000 census data show marked schooling gains for veterans. We argue that these gains can be attributed to Vietnam veterans' use of the GI Bill rather than draft avoidance behavior. At the same time, draft lottery estimates of the earnings consequences of Vietnam-era service are close to zero in 2000. The earnings and schooling results can be reconciled by a flattening of the age-earnings profile in middle age and a modest economic return to the schooling subsidized by the GI Bill. Other long-run consequences of Vietnam-era service include increases in migration and public sector employment. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.96,Joshua D. Angrist,Stacey H. Chen,,,,,,,,,,,,,,,,,,,H52,I22,I23,J24,J31,J45,,,,,,,,,,,,,,
Conscription and Crime: Evidence from the Argentine Draft Lottery,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We estimate the causal effect of mandatory participation in military service on individuals' subsequent involvement in criminal activities. To identify this causal effect, we exploit the random assignment of young men to conscription in Argentina through a draft lottery. Using a dataset that includes draft eligibility, participation in military service, and criminal records, we find that conscription increases the likelihood of developing a criminal record. The effects are significant not only for cohorts that provided military service during wartime, but also for those that served during peacetime. Our results do not support the introduction of conscription for anti-crime purposes. JEL (H56, K42, O17)",https://www.aeaweb.org/articles?id=10.1257/app.3.2.119,Sebastian Galiani,Martín A. Rossi,Ernesto Schargrodsk,,,,,,,,,,,,,,,,,,H56,K42,O17,,,,,,,,,,,,,,,,,
Purchasing Power Parity Exchange Rates for the Global Poor,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"The global poverty count uses a common global poverty line, often referred to as the dollar-a-day line, currently $1.25 at 2005 international prices, whose construction and application depends on purchasing power parity (PPP) exchange rates for consumption. The price indexes that underlie the PPPs used for this purpose are constructed for purposes of national income accounting, using weights that represent patterns of aggregate consumption, not the consumption patterns of the global poor. We use household surveys from 62 developing countries to calculate global poverty-weighted PPPs and to calculate global poverty lines and new global poverty counts. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.137,Angus Deaton,Olivier Dupriez,,,,,,,,,,,,,,,,,,,C43,E21,F31,I32,O15,,,,,,,,,,,,,,,
Improving the Design of Conditional Transfer Programs: Evidence from a Randomized Education Experiment in Colombia,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Using a student level randomization, we compare three education-based conditional cash transfers designs: a standard design, a design where part of the monthly transfers are postponed until children have to re-enroll in school, and a design that lowers the reward for attendance but incentivizes graduation and tertiary enrollment. The two nonstandard designs significantly increase enrollment rates at both the secondary and tertiary levels while delivering the same attendance gains as the standard design. Postponing some of the attendance transfers to the time of re-enrollment appears particularly effective for the most at-risk children. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.167,Felipe Barrera-Osorio,Marianne Bertrand,Leigh L. Linden,Francisco Perez-Calle,,,,,,,,,,,,,,,,,H23,I21,I22,J13,O15,,,,,,,,,,,,,,,
The Price of Political Opposition: Evidence from Venezuela's Maisanta,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"In 2004, the Hugo Chávez regime in Venezuela distributed the list of several million voters who had attempted to remove him from office throughout the government bureaucracy, allegedly to identify and punish these voters. We match the list of petition signers distributed by the government to household survey respondents to measure the economic effects of being identified as a Chávez political opponent. We find that voters who were identified as Chávez opponents experienced a 5 percent drop in earnings and a 1.3 percentage point drop in employment rates after the voter list was released. ",https://www.aeaweb.org/articles?id=10.1257/app.3.2.196,Chang-Tai Hsieh,Edward Miguel,Daniel Ortega,Francisco Rodriguez,,,,,,,,,,,,,,,,,D72,O17,,,,,,,,,,,,,,,,,,
Do Teenagers Respond to HIV Risk Information? Evidence from a Field Experiment in Kenya,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We use a randomized experiment to test whether and what information changes teenagers' sexual behavior in Kenya. Providing information on the relative risk of HIV infection by partner's age led to a 28 percent decrease in teen pregnancy, an objective proxy for the incidence of unprotected sex. Self-reported sexual behavior data suggests substitution away from older (riskier) partners and toward same-age partners. In contrast, the official abstinence-only HIV curriculum had no impact on teen pregnancy. These results suggest that teenagers are responsive to risk information, but their sexual behavior is more elastic on the intensive than on the extensive margin. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.1,Pascaline Dupas,,,,,,,,,,,,,,,,,,,,D83,I12,J13,O12,,,,,,,,,,,,,,,,
Transactional Sex as a Response to Risk in Western Kenya,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Though formal and informal sex work has long been identified as crucial for the spread of HIV/AIDS, the nature of the sex-for-money market remains poorly understood. Using a unique panel dataset constructed from 192 self-reported diaries, we find that women who engage in transactional sex substantially increase their supply of risky, better compensated sex to cope with unexpected health shocks, particularly the illness of another household member. These behavioral responses entail significant health risks for these women and their partners, and suggest that these women are unable to cope with risk through other consumption smoothing mechanisms. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.35,Jonathan Robinson,Ethan Yeh,,,,,,,,,,,,,,,,,,,I12,J16,O15,,,,,,,,,,,,,,,,,
Traffic Congestion and Infant Health: Evidence from E-ZPass,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We exploit the introduction of electronic toll collection, (E-ZPass), which greatly reduced both traffic congestion and vehicle emissions near highway toll plazas. We show that the introduction of E-ZPass reduced prematurity and low birth weight among mothers within 2 kilometers (km) of a toll plaza by 10.8 percent and 11.8 percent, respectively, relative to mothers 2-10 km from a toll plaza. There were no immediate changes in the characteristics of mothers or in housing prices near toll plazas that could explain these changes. The results are robust to many changes in specification and suggest that traffic congestion contributes significantly to poor health among infants. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.65,Janet Currie,Reed Walker,,,,,,,,,,,,,,,,,,,I12,J13,Q51,Q53,R41,,,,,,,,,,,,,,,
"Menstruation, Sanitary Products, and School Attendance: Evidence from a Randomized Evaluation","VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Policy-makers have cited menstruation and lack of sanitary products as barriers to girls' schooling. We evaluate these claims using a randomized evaluation of sanitary products provision to girls in Nepal. We report two findings. First, menstruation has a very small impact on school attendance. We estimate that girls miss a total of 0.4 days in a 180 day school year. Second, improved sanitary technology has no effect on reducing this (small) gap. Girls who randomly received sanitary products were no less likely to miss school during their period. We can reject (at the 1 percent level) the claim that better menstruation products close the attendance gap. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.91,Emily Oster,Rebecca Thornton,,,,,,,,,,,,,,,,,,,I21,J13,J16,O12,,,,,,,,,,,,,,,,
The Labor Market Returns to Cognitive and Noncognitive Ability: Evidence from the Swedish Enlistment,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We use data from the Swedish military enlistment to assess the importance of cognitive and noncognitive ability for labor market outcomes. The measure of noncognitive ability is based on a personal interview conducted by a psychologist. We find strong evidence that men who fare poorly in the labor market—in the sense of unemployment or low annual earnings—lack noncognitive rather than cognitive ability. However, cognitive ability is a stronger predictor of wages for skilled workers and of earnings above the median. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.101,Erik Lindqvist,Roine Vestman,,,,,,,,,,,,,,,,,,,J24,J31,J45,,,,,,,,,,,,,,,,,
Minimum Wages and Firm Profitability,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study the impact of minimum wages on firm profitability, exploiting the changes induced by the introduction of a UK national minimum wage in 1999. We use pre-policy information on the distribution of wages to implement a difference-in-differences approach. Minimum wages raise wages, but also significantly reduce profitability (especially in industries with relatively high market power). This is consistent with a simple model where wage gains from minimum wages map directly into profit reductions. There is some suggestive evidence of longer run adjustment to the minimum wage through falls in net entry rates. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.129,Mirko Draca,Stephen Machin,John Van Reenen,,,,,,,,,,,,,,,,,,J31,J38,L25,,,,,,,,,,,,,,,,,
Are Restaurants Really Supersizing America?,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"While many researchers and policymakers infer from correlations between eating out and body weight that restaurants are a leading cause of obesity, a basic identification problem challenges these conclusions. We exploit the placement of Interstate Highways in rural areas to obtain exogenous variation in the effective price of restaurants and examine the impact on body mass. We find no causal link between restaurant consumption and obesity. Analysis of food-intake micro-data suggests that consumers offset calories from restaurant meals by eating less at other times. We conclude that regulation targeting restaurants is unlikely to reduce obesity but could decrease consumer welfare. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.152,Michael L. Anderson,David A. Matsa,,,,,,,,,,,,,,,,,,,I12,I18,L51,L66,,,,,,,,,,,,,,,,
Aftershocks: The Impact of Clinic Violence on Abortion Services,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Between 1973 and 2003, abortion providers in the United States were the targets of over 300 acts of extreme violence. Using unique data on attacks and on abortions, abortion providers, and births, we examine how anti-abortion violence has affected providers' decisions to perform abortions and women's decisions about whether and where to terminate a pregnancy. We find that clinic violence reduces abortion services in targeted areas. Once travel is taken into account, however, the overall effect of the violence is much smaller. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.189,Mireille Jacobson,Heather Royer,,,,,,,,,,,,,,,,,,,I11,J13,K42,,,,,,,,,,,,,,,,,
Was There Really a Hawthorne Effect at the Hawthorne Plant? An Analysis of the Original Illumination Experiments,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"The ""Hawthorne effect"" draws its name from a landmark set of studies conducted at the Hawthorne plant in the 1920s. The data from the first and most influential of these studies, the ""Illumination Experiment,"" were never formally analyzed and were thought to have been destroyed. Our research has uncovered these data. Existing descriptions of supposedly remarkable data patterns prove to be entirely fictional. We do find more subtle manifestations of possible Hawthorne effects. We also propose a new means of testing for Hawthorne effects based on excess responsiveness to experimenter- induced variations relative to naturally occurring variation. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.224,Steven D. Levitt,John A. List,,,,,,,,,,,,,,,,,,,C90,J24,J28,M12,M54,N32,,,,,,,,,,,,,,
Caste as an Impediment to Trade,"VOL. 3, NO. 1, JANUARY 2011",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We compare outcomes across two types of villages in rural India. Villages vary by which caste is dominant (owns the majority of land): either a low or high caste. The key finding is that income is substantially higher for low-caste households residing in villages dominated by a low caste. This seems to be due to a trade breakdown in irrigation water across caste groups. All else equal, lower caste water buyers have agricultural yields which are 45 percent higher if they reside in a village where water sellers are of the same caste compared to one where they are not. ",https://www.aeaweb.org/articles?id=10.1257/app.3.1.239,Siwan Anderson,,,,,,,,,,,,,,,,,,,,O12,O13,O17,O18,Q15,R23,Z13,,,,,,,,,,,,,
Factor Immobility and Regional Impacts of Trade Liberalization: Evidence on Poverty from India,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper uses the 1991 Indian trade liberalization to measure the impact of trade liberalization on poverty, and to examine the mechanisms underpinning this impact. Variation in sectoral composition across districts and liberalization intensity across production sectors allows a difference-in-difference approach. Rural districts, in which production sectors more exposed to liberalization were concentrated, experienced slower decline in poverty and lower consumption growth. The impact of liberalization was most pronounced among the least geographically mobile at the bottom of the income distribution, and in Indian states where inflexible labor laws impeded factor reallocation across sectors. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.1,Petia Topalova,,,,,,,,,,,,,,,,,,,,F13,I32,O15,O18,O19,O24,,,,,,,,,,,,,,
Trade Adjustment and Human Capital Investments: Evidence from Indian Tariff Reform,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Does trade policy influence schooling and child labor in low-income countries? We examine this question in the context of India's 1991 tariff reforms. While schooling increased and child labor declined in rural India in the 1990s, these trends are attenuated in districts with employment concentrated in industries losing tariff protection. As the loss of protection causes a relative rise in poverty in affected districts, families reduce schooling to save schooling costs. Girls disproportionately bear the burden of helping their families cope with poverty. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.42,Eric V. Edmonds,Nina Pavcnik,Petia Topalova,,,,,,,,,,,,,,,,,,F13,F16,I21,J13,J82,O15,O19,,,,,,,,,,,,,
Beyond Signaling and Human Capital: Education and the Revelation of Ability,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We provide evidence that college graduation plays a direct role in revealing ability to the labor market. Using the NLSY79, our results suggest that ability is observed nearly perfectly for college graduates, but is revealed to the labor market more gradually for high school graduates. Consequently, from the beginning of their careers, college graduates are paid in accordance with their own ability, while the wages of high school graduates are initially unrelated to their own ability. This view of ability revelation in the labor market has considerable power in explaining racial differences in wages, education, and returns to ability. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.76,Peter Arcidiacono,Patrick Bayer,Aurel Hizmo,,,,,,,,,,,,,,,,,,D82,I21,I23,J24,J31,,,,,,,,,,,,,,,
The Flattening Firm and Product Market Competition: The Effect of Trade Liberalization on Corporate Hierarchies,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper establishes a causal effect of product market competition on various characteristics of organizational design. Using a unique panel dataset on firm hierarchies of large US firms (1986-1999) and a quasi-natural experiment (trade liberalization), we find that competition leads firms to flatten their hierarchies: firms reduce the number of positions between the CEO and division managers, and firms increase the number of positions reporting directly to the CEO. The results illustrate how firms redesign their organizational structure through a set of complementary choices in response to changes in their environment. We discuss several possible interpretations of these changes. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.105,Maria Guadalupe,Julie Wulf,,,,,,,,,,,,,,,,,,,D23,F13,G34,M12,M51,,,,,,,,,,,,,,,
Minimum Wages and Earnings Inequality in Urban Mexico,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper analyzes the contribution of the minimum wage to the well documented rise in earnings inequality in Mexico between the late 1980s and the early 2000s. We find that a substantial part of the growth in inequality, and essentially all of the growth in inequality in the bottom end of the distribution, is due to the steep decline in the real value of the minimum wage. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.128,Mariano Bosch,Marco Manacorda,,,,,,,,,,,,,,,,,,,J31,J38,O15,O17,O18,R23,,,,,,,,,,,,,,
School Competition and Efficiency with Publicly Funded Catholic Schools,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We study competition between two publicly funded school systems in Ontario, Canada: one that is open to all students, and one that is restricted to children of Catholic backgrounds. A simple model of competition between the competing systems predicts greater effort by school managers in areas with more Catholic families who are willing to switch systems. Consistent with this insight, we find significant effects of competitive pressure on test score gains between third and sixth grade. Our estimates imply that extending competition to all students would raise average test scores in sixth grade by 6 percent to 8 percent of a standard deviation. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.150,David Card,Martin D. Dooley,A. Abigail Payne,,,,,,,,,,,,,,,,,,H75,I21,I22,Z12,,,,,,,,,,,,,,,,
(Over)insuring Modest Risks,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Despite the large literature on anomalies in risky choice, very little research has explored the relevance of these insights in real insurance markets. This paper uses new data on consumers' choices of deductibles for home insurance to provide evidence that a surprising level of risk aversion over modest stakes is a reality in the market. Most customers purchase low deductibles despite costs significantly above the expected value. Fitting these choices to a standard model of risk aversion yields implausibly large measures of risk parameters. Potential explanations and the implications of these results for understanding the market for insurance are discussed. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.177,Justin Sydnor,,,,,,,,,,,,,,,,,,,,D14,D81,G21,G22,,,,,,,,,,,,,,,,
Government Spending and Legislative Organization: Quasi-experimental Evidence from Germany,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper presents empirical evidence of a positive effect of council size on government spending using a dataset of 2,056 municipalities in the German state of Bavaria over a period of 21 years. We apply a regression discontinuity design to avoid an endogeneity bias. In particular, we exploit discontinuities in the legal rule that relate population size of a municipality in order to council size to identify a causal relationship between council size and public spending, and find a robust positive impact of council size on spending. Moreover, we show that municipalities primarily adjust current expenditure in response to a rise in council size. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.200,Peter Egger,Marko Koethenbuerger,,,,,,,,,,,,,,,,,,,D72,H72,R51,,,,,,,,,,,,,,,,,
Put Your Money Where Your Butt Is: A Commitment Contract for Smoking Cessation,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We designed and tested a voluntary commitment product to help smokers quit smoking. The product (CARES) offered smokers a savings account in which they deposit funds for six months, after which they take a urine test for nicotine and cotinine. If they pass, their money is returned; otherwise, their money is forfeited to charity. Of smokers offered CARES, 11 percent took up, and smokers randomly offered CARES were 3 percentage points more likely to pass the 6-month test than the control group. More importantly, this effect persisted in surprise tests at 12 months, indicating that CARES produced lasting smoking cessation. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.213,Xavier Giné,Dean Karlan,Jonathan Zinman,,,,,,,,,,,,,,,,,,D12,I12,O15,,,,,,,,,,,,,,,,,
The Importance of Being Wanted,"VOL. 2, NO. 4, OCTOBER 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"We identify birth wantedness as a source of better child outcomes. In Vietnam, the year of birth is widely believed to determine success. As a result, cohorts born in auspicious years are 12 percent larger. Comparing siblings with one another, those of auspicious cohorts are found to have two extra months of schooling. The Vietnamese horoscope being gender-specific, this difference will be shown to be driven by birth planning. Children born in auspicious years are more likely to have been planned, thus benefiting from a more favorable growth environment. ",https://www.aeaweb.org/articles?id=10.1257/app.2.4.236,Quy-Toan Do,Tung D. Phung,,,,,,,,,,,,,,,,,,,J12,J13,O15,P23,Z13,,,,,,,,,,,,,,,
Does Wage Persistence Matter for Employment Fluctuations? Evidence from Displaced Workers,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Previous literature has found that tight labor market conditions during a job raise wages. Using the Displaced Worker Survey from 1984 to 2006, we show that wage gains associated with good labor market conditions disappear at job loss. We also find that workers with higher wages due to tight past labor market conditions face higher risk of layoff. These findings suggest an important role of persistent rigidities in the wage setting process that are related to layoff decisions. This supports the notion that downward rigid employment contracts help explain the Shimer (2005) ""puzzle"" of low wage relative to employment fluctuations. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.1,Johannes F. Schmieder,Till von Wachter,,,,,,,,,,,,,,,,,,,J31,J41,J63,,,,,,,,,,,,,,,,,
"Information, Direct Access to Farmers, and Rural Market Performance in Central India","VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"This paper estimates the impact of a change in procurement strategy of a private buyer in the central Indian state of Madhya Pradesh. Beginning in October 2000, Internet kiosks and warehouses were established that provide wholesale price information and an alternative marketing channel to soy farmers in the state. Using a new market-level dataset, the estimates suggest a significant increase in soy price after the introduction of kiosks, supporting the predictions of the theoretical model. Moreover, there is a robust increase in area under soy cultivation. The results point toward an improvement in the functioning of rural agricultural markets. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.22,Aparajita Goyal,,,,,,,,,,,,,,,,,,,,O13,O18,Q12,Q13,,,,,,,,,,,,,,,,
Information from Markets Near and Far: Mobile Phones and Agricultural Markets in Niger,"VOL. 2, NO. 3, JULY 2010",AMERICAN ECONOMIC JOURNAL: APPLIED ECONOMICS,"Price dispersion across markets is common in developing countries. Using novel market and trader-level data, this paper provides estimates of the impact of mobile phones on price dispersion across grain markets in Niger. The introduction of mobile phone service between 2001 and 2006 explains a 10 to 16 percent reduction in grain price dispersion. The effect is stronger for market pairs with higher transport costs. ",https://www.aeaweb.org/articles?id=10.1257/app.2.3.46,Jenny C. Aker,,,,,,,,,,,,,,,,,,,,O13,O33,Q11,Q13,,,,,,,,,,,,,,,,
