Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Calorie Posting in Chain Restaurants,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We study the impact of mandatory calorie posting on consumers' purchase decisions using detailed data from Starbucks. We find that average calories per transaction fall by 6 percent. The effect is almost entirely related to changes in consumers' food choices—there is almost no change in purchases of beverage calories. There is no impact on Starbucks profit on average, and for the subset of stores located close to their competitor Dunkin Donuts, the effect of calorie posting is actually to increase Starbucks revenue. Survey evidence and analysis of commuters suggests the mechanism for the effect is a combination of learning and salience. ",https://www.aeaweb.org/articles?id=10.1257/pol.3.1.91,Bryan Bollinger,Phillip Leslie,Alan Sorensen,,,,,,,,,,,,,,,,,,D12,D18,D83,L83,,,,,,,,,,,,,,,,
How Effective Are Public Policies to Increase Health Insurance Coverage among Young Adults?,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper assesses the impact of policies to increase insurance coverage for young adults. The introduction of SCHIP in 1997 enabled low-income teens up to age 19 to gain access to public health insurance. More recent policies enabled young adults between the ages of 19 and (typically) 24 to remain covered under their parents' health insurance. We use the discrete break in coverage at age 19 to evaluate the impact of SCHIP, and quasi-experimental variation to evaluate the impact of ""extended parental coverage"" laws. Our results suggest that both types of policies were effective at increasing health insurance coverage. ",https://www.aeaweb.org/articles?id=10.1257/pol.3.1.129,Phillip B. Levine,Robin McKnight,Samantha Heep,,,,,,,,,,,,,,,,,,G22,H75,I18,J13,,,,,,,,,,,,,,,,
"Culture, Context, and the Taste for Redistribution","VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Is culture an important determinant of preferences for redistribution? To separate culture from the economic and institutional environment (""context""), we relate immigrants' redistributive preferences to the average preference in their birth countries. We find a strong positive relationship that is robust to rich controls for economic factors and cannot easily be explained by selective migration. This effect is as large as that of own household income and appears stronger for those less assimilated into the destination country. Immigrants from high-preference countries are more likely to vote for more pro-redistribution parties. The effect of culture persists strongly into the second generation. ",https://www.aeaweb.org/articles?id=10.1257/pol.3.1.157,Erzo F. P. Luttmer,Monica Singhal,,,,,,,,,,,,,,,,,,,H23,Z13,,,,,,,,,,,,,,,,,,
"Payment Choice, Image Motivation and Contributions to Charity: Evidence from a Field Experiment","VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper examines the impact of payment choice on charitable giving with a door-to-door fund-raising field experiment. Respondents can donate cash only, use debit only, or have both options. Cash donations have lower visibility vis-à-vis solicitors than debit card donations. When debit replaces cash, participation drops by 87 percent. Conditional on participation, donors in the Debit-only treatment give more than donors in Cash-only. In Cash&Debit, almost all donors prefer cash; participation decreases compared to Cash-only. Physical attractiveness of both female and male solicitors increases contributions. Solicitor self-confidence has a negative impact. ",https://www.aeaweb.org/articles?id=10.1257/pol.3.1.180,Adriaan R. Soetevent,,,,,,,,,,,,,,,,,,,,D14,D64,L31,,,,,,,,,,,,,,,,,
The Effects of Pharmaceutical Marketing and Promotion on Adverse Drug Events and Regulation,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper analyzes the relationship between postmarketing promotional activity and reporting of adverse drug reactions (ADRs) by modeling the interaction between a regulator (the FDA) and a pharmaceutical firm. Promotion-driven market expansions enhance profitability yet may involve the risk of inappropriate drug prescriptions, leading to regulatory actions against the firm. We empirically test the relationship between drug promotion and reporting of ADRs using an innovative combination of commercial data on pharmaceutical promotion and FDA data on regulatory interventions and ADRs. We provide some evidence that increased levels of promotion and advertising lead to increased reporting of ADRs for certain conditions. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.1,Guy David,Sara Markowitz,Seth Richards-Shubik,,,,,,,,,,,,,,,,,,L51,L65,M31,M37,,,,,,,,,,,,,,,,
Detecting Illegal Arms Trade,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We propose a method to detect illegal arms trade based on investor knowledge. We focus on countries under arms embargo and identify events that suddenly increase or decrease conflict intensity. If a weapon-making company is trading illegally, an event that increases the demand for arms may increase stock prices. We find positive event returns for companies headquartered in countries with high corruption and low transparency in arms trade. We also suggest a method to detect potential embargo violations based on chains of reactions by individual stocks. The presumed violations positively correlate with the number of UN investigations and Internet stories. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.26,Stefano DellaVigna,Eliana La Ferrara,,,,,,,,,,,,,,,,,,,D74,F13,G14,K42,L64,,,,,,,,,,,,,,,
International Trade in Used Vehicles: The Environmental Consequences of NAFTA,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Since trade restrictions were eliminated in 2005, Mexico has imported over 2.5 million used vehicles from the United States. Using a unique, vehicle-level dataset, we find that traded vehicles are dirtier than the stock of vehicles in the United States and cleaner than the stock in Mexico, so when a vehicle is traded from the United States to Mexico average vehicle emissions per mile tend to decrease in both countries. Overall, however, the evidence suggests that trade has increased total lifetime emissions, primarily because of low vehicle retirement rates in Mexico. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.58,Lucas W. Davis,Matthew E. Kahn,,,,,,,,,,,,,,,,,,,F13,F14,L62,O13,O19,Q53,Q56,,,,,,,,,,,,,
Sharing Demographic Risk--Who Is Afraid of the Baby Bust?,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We model the reaction of a PAYG pension system to demographic shocks. We compare the ex ante first best and second best solution of a Ramsey planner with full commitment to the outcome under simple third best rules. The model is calibrated to the German economy. We find that the German system comes relatively close to the second-best solution, and that the recent baby-boom/baby-bust cycle leads to welfare losses of about 5 percent of lifetime consumption for some cohorts. We argue that it is crucial for all our results to correctly model the labor market distortions arising from the pension system. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.83,Alexander Ludwig,Michael Reiter,,,,,,,,,,,,,,,,,,,D15,E62,H55,J11,,,,,,,,,,,,,,,,
Short-Run Impacts of Accountability on School Quality,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"In the fall of 2007, New York City began using student tests and other measures to assign each school a grade (A to F), and linked grades to rewards and consequences, including possible school closure. These grades were released in late September, arguably too late for schools to make major changes in programs or personnel, and students were tested again in January (English) and March (math). Despite this time frame, regression discontinuity estimates indicate that receipt of a low grade significantly increased student achievement, more so in math than English, and improved parental evaluations of school quality. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.119,Jonah Rockoff,Lesley J. Turner,,,,,,,,,,,,,,,,,,,H75,I21,I28,J45,,,,,,,,,,,,,,,,
"Appropriation, Property Rights Institutions, and International Trade","VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"In producer-friendly economies—economies that are ruled by productive agents and have strong property rights institutions—international trade causes an institutional improvement and an aggregate shift of talent towards production, and away from socially wasteful appropriation. However, in predator-friendly economies—economies that are ruled by rent seekers and have weak institutions—international trade leads to an institutional deterioration, and a more unfavorable talent allocation. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.148,Christodoulos Stefanadis,,,,,,,,,,,,,,,,,,,,D72,F12,K11,,,,,,,,,,,,,,,,,
Domestic Institutions and the Bypass Effect of Financial Globalization,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper proposes a simple model to study how domestic institutions affect patterns of international capital flows. Inefficient financial system, and poor corporate governance, may be bypassed by two-way capital flows in which domestic savings leave the country in the form of financial capital outflows but domestic investment takes place via inward FDI. While financial globalization always improves the welfare of a developed country with a good financial system, its effect is ambiguous for a developing country with an inefficient financial sector or poor corporate governance. Interestingly, financial and property rights institutions can have opposite effects on capital flows. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.4.173,Jiandong Ju,Shang-Jin Wei,,,,,,,,,,,,,,,,,,,D02,E21,F21,F32,G34,,,,,,,,,,,,,,,
Dividend and Corporate Taxation in an Agency Model of the Firm,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Recent evidence on the effect of dividend taxes on firm behavior is inconsistent with neoclassical theories of dividend and corporate taxation. We develop a simple agency model in which managers and shareholders have conflicting interests to explain the evidence. In this model, dividend taxation induces managers to undertake unproductive investments by retaining earnings, and creates a first-order deadweight cost. In contrast, corporate taxes do not distort the manager's payout decision and may only create second-order efficiency costs. Corporate income taxation may therefore be a more efficient way to generate revenue than dividend taxation, challenging existing intuitions based on neoclassical models. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.1,Raj Chetty,Emmanuel Saez,,,,,,,,,,,,,,,,,,,D21,G35,H25,H32,,,,,,,,,,,,,,,,
The Effect of Fast Food Restaurants on Obesity and Weight Gain,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We investigate how changes in the supply of fast food restaurants affect weight outcomes of 3 million children and 3 million pregnant women. Among ninth graders, a fast food restaurant within 0.1 miles of a school results in a 5.2 percent increase in obesity rates. Among pregnant women, a fast-food restaurant within 0.5 miles of residence results in a 1.6 percent increase in the probability of gaining over 20 kilos. The implied effects on caloric intake are one order of magnitude larger for children than for mothers, consistent with smaller travel cost for adults. Non-fast food restaurants and future fast-food restaurants are uncorrelated with weight outcomes. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.32,Janet Currie,Stefano DellaVigna,Enrico Moretti,Vikram Pathania,,,,,,,,,,,,,,,,,I12,J13,J16,L83,,,,,,,,,,,,,,,,
The General Equilibrium Incidence of Environmental Mandates,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Pollution regulations affect factor demands, relative returns, production, and output prices. In our model, one sector includes pollution as an input that can be a complement or substitute for labor or capital. For each type of mandate, we find conditions where more burden is on labor or on capital. Stricter regulation does not always place less burden on the better substitute for pollution. Also, restrictions on pollution per unit output create an ""output-subsidy effect"" on factor prices that can reverse the usual output and substitution effects. We find analogous effects for a restriction on pollution per unit capital. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.64,Don Fullerton,Garth Heutel,,,,,,,,,,,,,,,,,,,H23,Q53,Q58,,,,,,,,,,,,,,,,,
Is Lottery Gambling Addictive?,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We present an empirical test for the addictiveness of lottery gambling that exploits an exogenous shock to local market consumption of lottery gambling. It uses the sale of a winning jackpot ticket in a zip code as an instrument for present consumption and tests for a causal relationship between present and future consumption. This test estimates the time path of persistence nonparametrically. Data from the Texas State Lottery suggests that after 6 months, roughly half of the initial increase in lottery consumption is maintained. After 18 months, roughly 40 percent of the initial shock persists, though estimates become less precise. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.90,Jonathan Guryan,Melissa S. Kearne,,,,,,,,,,,,,,,,,,,D12,H27,H71,,,,,,,,,,,,,,,,,
Trade Restrictiveness and Deadweight Losses from US Tariffs,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper calculates a trade restrictiveness index, i.e., the uniform tariff that yields the same welfare loss as an existing tariff structure, for nearly a century of US data. The results show that the average tariff understates the TRI by about 75 percent. The static deadweight loss from US tariffs is about 1 percent of GDP after the Civil War, but falls almost continuously thereafter to less than one-tenth of 1 percent of GDP. Import duties produced an average welfare loss of 40 cents for every dollar of revenue, slightly higher than contemporary estimates of the marginal cost of taxation. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.111,Douglas A. Irwin,,,,,,,,,,,,,,,,,,,,F13,N71,N72,,,,,,,,,,,,,,,,,
The Price of Gasoline and New Vehicle Fuel Economy: Evidence from Monthly Sales Data,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper uses a unique dataset of monthly new vehicle sales by detailed model from 1978 to 2007, and implements a new identification strategy to estimate the effect of the price of gasoline on individual vehicle model sales. We control for unobserved vehicle and consumer characteristics by using within model year changes in the price of gasoline and sales. We find a significant sales response, suggesting that the gasoline price increase from 2002 to 2007 explains nearly half of the decline in market share of US manufacturers. On the other hand, an increase in the gasoline tax would only modestly raise average fuel economy. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.134,Thomas Klier,Joshua Linn,,,,,,,,,,,,,,,,,,,H25,L11,L62,L71,,,,,,,,,,,,,,,,
Dynamic Commitment and the Soft Budget Constraint: An Empirical Test,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper develops an empirical framework for the problem of soft budgets which is explicitly based on a dynamic commitment problem, i.e., the inability of a supporting organization to commit itself not to extend more resources ex post to a budget-constrained organization than it was prepared to provide ex ante. Swedish local governments are used as a testing ground since the central government distributed a large number of fiscal transfers. The estimated soft-budget effect is economically significant: on average, a local government increases its debt by more than 20 percent by going from a hard to a soft budget constraint. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.3.154,Per Pettersson-Lidbom,,,,,,,,,,,,,,,,,,,,D82,G32,L32,,,,,,,,,,,,,,,,,
Do Taxpayers Bunch at Kink Points?,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,This paper uses tax return data to analyze bunching at the kink points of the US income tax schedule. We estimate the compensated elasticity of reported income with respect to (one minus) the marginal tax rate using bunching evidence. We find clear evidence of bunching around the first kink point of the Earned Income Tax Credit but concentrated solely among the self-employed. A simple tax evasion model can account for those results. We find evidence of bunching at the threshold of the first income tax bracket where tax liability starts but no evidence of bunching at any other kink point. ,https://www.aeaweb.org/articles?id=10.1257/pol.2.3.180,Emmanuel Saez,,,,,,,,,,,,,,,,,,,,H23,H24,H26,,,,,,,,,,,,,,,,,
Front Matter,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,,https://www.aeaweb.org/articles?id=10.1257/pol.2.2.i,Alan J. Auerbach,,,,,,,,,,,,,,,,,,,,Y20,,,,,,,,,,,,,,,,,,,
Public Provision of Private Goods and Nondistortionary Marginal Tax Rates,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Using an optimal taxation model combined with a previously neglected scheme of public provision of private goods, we show that there is an efficiency gain if public provision of selected goods replaces market purchases and that efficiency requires marginal income tax rates to be higher than if the goods were purchased in the market. Part of the marginal tax serves the same role as a market price and conveys information about a real social cost of working more hours. It might be that economies with higher marginal tax rates have less severe distortions than economies with lower marginal tax rates. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.1,Sören Blomquist,Vidar Christiansen,Luca Micheletto,,,,,,,,,,,,,,,,,,H21,H42,I38,,,,,,,,,,,,,,,,,
A Greater Price for a Greater Good? Evidence That Consumers Pay More for Charity-Linked Products,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"To study whether consumers will pay more for products that generate charitable donations, we analyze data from eBay on charity and noncharity auctions of otherwise identical products. Charity prices are 6 percent higher, on average, than noncharity prices. Bids below the closing price are also higher, as are bids by individuals bidding on identical charity and noncharity products. Bidders appear to value charity revenue at least partially as a public good, as they submit bids earlier in charity auctions, stimulating other bidders to bid more aggressively. Our results help explain why firms may pledge charitable donations, green production, or similar activities. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.28,Daniel W. Elfenbein,Brian McManus,,,,,,,,,,,,,,,,,,,D12,D44,D64,L81,M14,M31,,,,,,,,,,,,,,
The Micro-geography of Tax Avoidance: Evidence from Littered Cigarette Packs in Chicago,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"The large tax differentials between Chicago and neighboring jurisdictions provide an incentive for cigarette tax avoidance. Data from a random sample of cigarette packs littered in Chicago reveals a startling degree of tax avoidance: three-quarters did not display a Chicago tax stamp. Also, the $2.68 difference between the tax in Chicago and surrounding counties decreases the probability of a local stamp by almost 60 percent, and a one mile increase in distance to the lower-tax state border increases the probability a pack of a local stamp by about one percent. These results are consistent with the predictions of economic theory. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.61,David Merriman,,,,,,,,,,,,,,,,,,,,H25,H26,H71,,,,,,,,,,,,,,,,,
Optimal Taxation and Social Insurance with Endogenous Private Insurance,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We characterize welfare gains from government intervention when the private sector provides partial insurance. We analyze models in which adverse selection, pre-existing information, or imperfect optimization create a role for government intervention. We derive formulas that map existing empirical estimates into quantitative predictions for optimal policy. When private insurance generates moral hazard, standard formulas for optimal government insurance must be modified to account for fiscal externalities. In contrast, standard formulas are unaffected by ""informal"" private insurance that does not generate moral hazard. Applications to health and unemployment show that formal private market insurance can significantly reduce optimal government benefit rates. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.85,Raj Chetty,Emmanuel Saez,,,,,,,,,,,,,,,,,,,D82,G22,H21,H23,J65,,,,,,,,,,,,,,,
Are Tax Incentives for Charitable Giving Efficient? Evidence from France,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper estimates the effect of tax incentives for charitable contributions in France. We focus on two reforms that increased the nonrefundable tax credit rate for charitable contributions by 32 percent. We use a difference-in-difference identification, comparing the evolution of contributions for groups of households with similar income, but different taxable status due to differences in family size. We control for censoring issues and investigate distributional effects using a three-step censored quantile regression estimator. We find that the price elasticity of contributions is relatively small, but tends to increase with the level of gifts. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.117,Gabrielle Fack,Camille Landais,,,,,,,,,,,,,,,,,,,D14,D64,H24,,,,,,,,,,,,,,,,,
The First of the Month Effect: Consumer Behavior and Store Responses,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Previous research has demonstrated that benefit recipients decrease expenditures on, and consumption of, food throughout the benefit month. Using detailed grocery store scanner data, we ask two questions: whether cycling is due to a desire for variety that leads to within-month substitution across product quality, and whether cycling is driven by countercyclical retail pricing. We find that the decrease in food expenditures is largely driven by reductions in quantity, not quality, and that prices for foods purchased by benefit households vary pro-cyclically with demand, implying that households could save money by delaying their food purchases until later in the month. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.142,Justine Hastings,Ebonya Washington,,,,,,,,,,,,,,,,,,,D12,I38,,,,,,,,,,,,,,,,,,
Child Benefit Support and Method of Payment: Evidence from a Randomized Experiment in Belgium,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We examine the effects of information and information presentation format on individuals' choice of payment method in a large randomized experiment carried out with the Belgian National Office for Family Benefits. We find that a one-time mailing providing information about method of payment for child benefit support caused a fourfold increase in parents' decision to switch from payment by check to electronic payment. Simple, low-cost supplements significantly raised people's responsiveness to the mailing. Our results suggest that complexity and information (processing) costs pose significant barriers to transitioning to electronic payment methods, and that deliberate efforts to lower these costs can contribute to large behavioral changes. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.163,Marieke Huysentruyt,Eva Lefevere,,,,,,,,,,,,,,,,,,,D83,J13,,,,,,,,,,,,,,,,,,
Estimating the Effect of Student Aid on College Enrollment: Evidence from a Government Grant Policy Reform,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"In this paper, we estimate the response of college enrollment to changes in student aid arising from a Danish reform. We separately identify the effect of aid from that of other observed and unobserved variables such as parental income. We exploit the combination of a kinked aid scheme and a reform to identify the effect of direct costs on enrollment. To allow for potential biases due to borrowing constraints, we use detailed information on parents' assets. We find that enrollment is less responsive than found in other studies and that borrowing constraints only deter college enrollment to a minor extent. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.2.185,Helena Skyt Nielsen,Torben Sørensen,Christopher Taber,,,,,,,,,,,,,,,,,,H52,I22,I23,,,,,,,,,,,,,,,,,
Pitfalls of Participatory Programs: Evidence from a Randomized Evaluation in Education in India,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Participation of beneficiaries in the monitoring of public services is increasingly seen as a key to improving their quality. We conducted a randomized evaluation of three interventions to encourage beneficiaries' participation to India: providing information on existing institutions, training community members in a testing tool for children, and training volunteers to hold remedial reading camps. These interventions had no impact on community involvement, teacher effort, or learning outcomes inside the school. However, in the third intervention, youth volunteered to teach camps, and children who attended substantially improved their reading skills. This suggests that citizens face constraints in influencing public services. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.1,Abhijit V. Banerjee,Rukmini Banerji,Esther Duflo,Rachel Glennerster,Stuti Khemani,,,,,,,,,,,,,,,,H52,I21,I28,O15,,,,,,,,,,,,,,,,
Tagging and Income Taxation: Theory and an Application,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"We derive a set of analytical results for optimal income taxation with tags using quasilinear preferences and a Rawlsian social welfare function. Secondly, assuming a constant elasticity of labor supply and log-normality of the skills distribution, we analytically identify the winners and losers of tagging. Third, we prove that if the skills distribution in one group first-order stochastically dominates the other, tagging calls for redistribution from the former to the latter group. Finally, we calibrate our model to the US workers using gender as tag. Welfare implications are dramatic. Only male high-wage earners lose. Everyone else gains, some substantially. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.31,Helmuth Cremer,Firouz Gahvari,Jean-Marie Lozachmeur,,,,,,,,,,,,,,,,,,H21,H23,H24,,,,,,,,,,,,,,,,,
Input Constraints and the Efficiency of Entry: Lessons from Cardiac Surgery,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Prior studies suggest that with elastically supplied inputs free entry may lead to an inefficiently high number of firms in equilibrium. Under input scarcity, however, the welfare loss from free entry is reduced. Further, free entry may increase use of high-quality inputs, as oligopolistic firms underuse these inputs when entry is constrained. We assess these predictions by examining how the 1996 repeal of certificate-of-need (CON ) legislation in Pennsylvania affected the market for cardiac surgery in the state. We show that entry led to a redistribution of surgeries to higher quality surgeons, and that this entry was approximately welfare neutral. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.51,David M. Cutler,Robert S. Huckman,Jonathan T. Kolstad,,,,,,,,,,,,,,,,,,I11,L13,,,,,,,,,,,,,,,,,,
Tax Competition for Heterogeneous Firms with Endogenous Entry,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper models tax competition for mobile firms that are differentiated by their productivities. Because taxes affect the distribution of firms, they affect wages, prices, and the number of firms. From the social planner's perspective, optimal taxes efficiently distribute income between private and public consumption and are harmonized, providing the optimal number of firms. This is not a Nash equilibrium. As is common in such models, equilibrium taxes are inefficiently low. Furthermore, there is no pure strategy equilibrium with equal taxes resulting in too many firms. This illustrates a new distortion from tax competition and a new benefit from harmonization. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.77,Ronald B. Davies,Carsten Eckel,,,,,,,,,,,,,,,,,,,H21,H25,H87,,,,,,,,,,,,,,,,,
Time Is Money: Choosing between Charitable Activities,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper analyzes the impact of a preferential tax-price for monetary donations on the joint decision to donate time (volunteer) and money. The methodological approach takes into account that consumption of each charitable good affects consumption of the other. Using data from a national survey on household charitable giving, the results show that donations of time and money are substitutes. However, a decrease in the tax-price of monetary donations also has a positive effect on donations of time that acts outside the change in relative prices. This more than offsets the substitution effect leading to an overall positive correlation between the two charitable goods. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.103,Naomi E. Feldman,,,,,,,,,,,,,,,,,,,,D64,H24,H31,,,,,,,,,,,,,,,,,
"Playing with Fire: Cigarettes, Taxes, and Competition from the Internet","VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This paper documents the rise of the Internet as a source of state tax-free cigarettes and its impact on taxed sales elasticities. Using data on cigarette tax rates, taxable cigarette sales and individual smoking rates by state from 1980 to 2005 merged with data on Internet penetration, this paper documents that there has been a substantial increase in the sensitivity of taxable cigarette sales to state tax rates that is correlated with the rise of Internet usage within states. The estimates imply that the increased sensitivity from cigarette smuggling over the Internet has lessened the revenue generating potential of cigarette tax increases significantly, although states are still far from the revenue-maximizing tax rates. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.131,Austan Goolsbee,Michael F. Lovenheim,Joel Slemrod,,,,,,,,,,,,,,,,,,D12,H25,H31,H71,L66,,,,,,,,,,,,,,,
The Optimal Taxation of Height: A Case Study of Utilitarian Income Redistribution,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"Should the income tax include a credit for short taxpayers and a surcharge for tall ones? The standard utilitarian framework for tax analysis answers this question in the affirmative. Moreover, a plausible parameterization using data on height and wages implies a substantial height tax: a tall person earning $50,000 should pay $4,500 more in tax than a short person. One interpretation is that personal attributes correlated with wages should be considered more widely for determining taxes. Alternatively, if policies such as a height tax are rejected, then the standard utilitarian framework must fail to capture intuitive notions of distributive justice. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.155,N. Gregory Mankiw,Matthew Weinzierl,,,,,,,,,,,,,,,,,,,D64,H21,H23,H24,J11,,,,,,,,,,,,,,,
Is the EITC as Good as an NIT? Conditional Cash Transfers and Tax Incidence,"VOL. 2, NO. 1, FEBRUARY 2010",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"The EITC is intended to encourage work. But EITC-induced increases in labor supply may drive wages down. I simulate the economic incidence of the EITC. In each scenario that I consider, a large portion of low-income single mothers' EITC payments is captured by employers through reduced wages. Workers who are EITC ineligible also see wage declines. By contrast, a traditional Negative Income Tax (NIT) discourages work, and so induces large transfers from employers to their workers. With my preferred parameters, $1 in EITC spending increases after-tax incomes by $0.73, while $1 spent on the NIT yields $1.39. ",https://www.aeaweb.org/articles?id=10.1257/pol.2.1.177,Jesse Rothstein,,,,,,,,,,,,,,,,,,,,H22,H23,H24,H31,J22,,,,,,,,,,,,,,,
Crowded Colleges and College Crowd-Out: The Impact of Public Subsidies on the Two-Year College Market,"VOL. 1, NO. 2, AUGUST 2009",AMERICAN ECONOMIC JOURNAL: ECONOMIC POLICY,"This study assesses the impact of an increase in funding for public community colleges on the market for two-year college education, considering both the effect on community college enrollments and on the number of proprietary schools in a market. I draw on a new administrative dataset of for-profit colleges in California and votes on local community college bond referenda to implement a unique regression discontinuity design. The results suggest that bond passage diverts students from the private to the public sector and causes a corresponding decline in the number of proprietary schools in the market. ",https://www.aeaweb.org/articles?id=10.1257/pol.1.2.1,Stephanie Riegg Cellini,,,,,,,,,,,,,,,,,,,,H75,I22,I23,,,,,,,,,,,,,,,,,
