Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
"Efficiency, Justified Envy, and Incentives in Priority-Based Matching","VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Top trading cycles (TTC ) is Pareto efficient and strategy-proof in priority-based matching, but so are other mechanisms including serial dictatorship. We show that TTC minimizes justified envy among all Pareto-efficient and strategy-proof mechanisms in one-to-one matching. In many-to-one matching, TTC admits less justified envy than serial dictatorship in an average sense. Empirical evidence from New Orleans OneApp and Boston Public Schools shows that TTC has significantly less justified envy than serial dictatorship.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190307,Atila Abdulkadiroğlu,Yeon-Koo Che,Parag A. Pathak,Alvin E. Roth,Olivier Tercieux,,,,,,,,,,,,,,,,C78,D61,,,,,,,,,,,,,,,,,,
What Do Survey Data Tell Us about US Businesses?,"VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper examines the reliability of survey data on business incomes, valuations, and rates of return, which are key inputs for studies of wealth inequality and entrepreneurial choice. We compare survey responses of business owners with available data from administrative tax records, brokered private business sales, and publicly traded company filings and document problems due to nonrepresentative samples and measurement errors across several surveys, subsamples, and years. We find that the discrepancies are economically relevant for the statistics of interest. We investigate reasons for these discrepancies and propose corrections for future survey designs.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190304,Anmol Bhandari,Serdar Birinci,Ellen R. McGrattan,Kurt See,,,,,,,,,,,,,,,,,C82,C83,D22,,,,,,,,,,,,,,,,,
"Strategy-Proofness, Independence of Irrelevant Alternatives, and Majority Rule","VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We show that strategy-proofness, the Pareto principle, anonymity, neutrality, independence of irrelevant alternatives, and decisiveness uniquely characterize majority rule on any domain of preferences for which there exists a voting rule satisfying these axioms. In our formulation, strategy-proofness includes manipulations by coalitions. However, we demonstrate that the characterization still holds when coalitions are restricted to arbitrarily small size. We also show that when coalitions can manipulate outside the domain, there is an extension of majority rule that satisfies these axioms on any domain without Condorcet cycles.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200178,Partha Dasgupta,Eric Maskin,,,,,,,,,,,,,,,,,,,D72,,,,,,,,,,,,,,,,,,,
Gendered Laws and Women in the Workforce,"VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper offers for the first time a global picture of gender discrimination by the law as it affects women's economic opportunity and charts the evolution of legal inequalities over five decades. Using the World Bank's newly constructed Women, Business and the Law database, we document large and persistent gender inequalities, especially with regard to pay and treatment of parenthood. We find positive correlations between more equal laws pertaining to women in the workforce and more equal labor market outcomes, such as higher female labor force participation and a smaller wage gap between men and women.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190542,Marie Hyland,Simeon Djankov,Pinelopi Koujianou Goldberg,,,,,,,,,,,,,,,,,,D63,J16,J31,J71,J78,K31,K38,,,,,,,,,,,,,
"School Effects on Socioemotional Development, School-Based Arrests, and Educational Attainment","VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Using value-added models on data from Chicago Public Schools, we find that high schools impact students' self-reported socioemotional development (SED) by enhancing social well-being and promoting hard work. Conditional on their test score impacts, schools that improve SED in ninth grade reduce school-based arrests and increase high school completion and college going. For most longer-run outcomes, using both SED and test score value added more than doubles the variance of the explained school effect relative to using test score value added alone. Results suggest that high school impacts on SED can be captured using self-report surveys and SED can be fostered by schools to improve longer-run outcomes.",https://www.aeaweb.org/articles?id=10.1257/aeri.20200029,C. Kirabo Jackson,Shanette C. Porter,John Q. Easton,Alyssa Blanchard,Sebastián Kiguel,,,,,,,,,,,,,,,,I21,J24,K42,,,,,,,,,,,,,,,,,
After the Panic: Are Financial Crises Demand or Supply Shocks? Evidence from International Trade,"VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Are financial crises a negative shock to aggregate demand or supply? This is a fundamental question for research and policy making. Arguments for stimulus usually presume demand-side shortfalls; arguments for tax cuts or structural reform look to the supply side. Resolving the question requires models with both mechanisms, and empirical tests to tell them apart. We develop a small open economy model, where a country is subject to deleveraging shocks that impose binding credit constraints on households and/or firms. These financial crisis events leave distinct statistical signatures in the time series record that divide sharply between each type of shock. Empirical analysis reveals a clear picture: after financial crises the dominant pattern is that imports contract, exports hold steady or even rise, and the real exchange rate depreciates. History shows financial crises are predominantly a negative shock to demand.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190533,Felipe Benguria,Alan M. Taylor,,,,,,,,,,,,,,,,,,,F14,F31,F41,G01,N10,N20,N70,,,,,,,,,,,,,
The Welfare Magnet Hypothesis: Evidence from an Immigrant Welfare Scheme in Denmark,"VOL. 2, NO. 4, DECEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We study the effects of welfare generosity on international migration using reforms of immigrant welfare benefits in Denmark. The first reform, implemented in 2002, lowered benefits for non-EU immigrants by about 50 percent, with no changes for natives or EU immigrants. The policy was later repealed and reintroduced. Based on a quasi-experimental research design, we find sizable effects: the benefit reduction reduced the net flow of immigrants by about 5,000 people per year, and the subsequent repeal of the policy reversed the effect almost exactly. The implied elasticity of migration with respect to benefits equals 1.3. This represents some of the first causal evidence on the welfare magnet hypothesis.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190510,Ole Agersnap,Amalie Jensen,Henrik Kleven,,,,,,,,,,,,,,,,,,F22,H53,I38,J15,,,,,,,,,,,,,,,,
Bitcoin: An Axiomatic Approach and an Impossibility Theorem,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Bitcoin's main innovation lies in allowing a decentralized system that relies on anonymous, profit-driven miners who can freely join the system. We formalize these properties in three axioms: anonymity of miners, no incentives for miners to consolidate, and no incentive to assuming multiple fake identities. This novel axiomatic formalization allows us to characterize what other protocols are feasible: every protocol with these properties must have the same reward scheme as Bitcoin. This implies an impossibility result for risk-averse miners. Furthermore, any protocol either gives up on some degree of decentralization or its reward scheme is equivalent to Bitcoin's.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190494,Jacob D. Leshno,Philipp Strack,,,,,,,,,,,,,,,,,,,D82,E42,O33,,,,,,,,,,,,,,,,,
The Long-Term Impacts of Grants on Poverty: Nine-Year Evidence from Uganda's Youth Opportunities Program,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"In 2008, Uganda gave 400 USD per person to thousands of young people to help them start skilled trades, work more, and raise incomes. Four years on, an experimental evaluation found grants raised work by 17 percent and earnings by 38 percent (Blattman, Fiala, Martinez 2014). After nine years, we find these gains have dissipated. Grantees' investment leveled off; controls eventually increased their incomes through business and casual labor; and so both groups converged in employment, earnings, and consumption levels. We see little effect on mortality, fertility, or family health and education. However, grants had lasting impacts on durable asset stocks and skilled work.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190224,Christopher Blattman,Nathan Fiala,Sebastian Martinez,,,,,,,,,,,,,,,,,,H53,I32,I38,O15,O22,,,,,,,,,,,,,,,
Rage against the Machines: Labor-Saving Technology and Unrest in Industrializing England,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Can new technology cause social instability and unrest? We examine the famous ""Captain Swing"" riots in 1830s England. Newly collected data on threshing machine diffusion shows that labor-saving technology was associated with more riots. We instrument technology adoption with the share of heavy soils in a parish: IV estimates demonstrate that threshing machines were an important cause of unrest. Where alternative employment opportunities softened the blow of new technology, there was less rioting. Conversely, where enclosures had impoverished workers, the effect of threshing machines on rioting was amplified.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190385,Bruno Caprettini,Hans-Joachim Voth,,,,,,,,,,,,,,,,,,,J24,L16,N13,N33,N53,O33,Q16,,,,,,,,,,,,,
Revisiting the Global Decline of the (Non-housing) Labor Share,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We show that cross-country comparisons of corporate labor shares are affected by differences in the delineation of corporate sectors. While the United States excludes all self-employed and most dwellings from the corporate sector, other countries include large amounts of both—biasing labor shares downward. We propose two methods to control for these differences and obtain ""harmonized"" non-housing labor share series. Contrary to common wisdom, the harmonized series remain stable or increase in all major advanced economies except the United States and Canada. These new facts cast doubts on most technological explanations for the decline of the labor share.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190285,Germán Gutiérrez,Sophie Piton,,,,,,,,,,,,,,,,,,,E25,E26,J23,O11,O15,P23,P36,,,,,,,,,,,,,
Quality-Adjusted House Price Indexes,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"The constant-quality assumption in repeat-sales house price indexes (HPIs) introduces a significant time-varying attribute bias. The direction, magnitude, and source of the bias varies throughout the market cycle and across metropolitan statistical areas (MSAs). We mitigate the bias using a data-driven textual analysis approach that identifies and includes salient text from real estate agent remarks in the repeat-sales estimation. Absent the text, MSA-level HPIs are biased downward by as much as 7 percent during the financial crisis and upward by as much as 20 percent after the crisis. The geographic concentration of the bias magnifies its effect on local HPIs.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190337,Adam D. Nowak,Patrick S. Smith,,,,,,,,,,,,,,,,,,,C43,E31,R11,R31,,,,,,,,,,,,,,,,
Foreign Competition and Domestic Innovation: Evidence from US Patents,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Manufacturing accounts for more than three-quarters of US corporate patents. The competitive shock to this sector emanating from China's economic ascent could in theory either augment or stifle US innovation. Using three decades of US patents matched to corporate owners, we quantify how foreign competition affects domestic innovation. Rising import exposure intensifies competitive pressure, reducing sales, profitability, and R&D expenditure at US firms. Accounting for confounding sectoral patenting trends, we find that US patent production declines in sectors facing greater import competition. This adverse effect is larger among initially less profitable and less capital-intensive firms.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180481,David Autor,David Dorn,Gordon H. Hanson,Gary Pisano,Pian Shu,,,,,,,,,,,,,,,,F14,L11,L60,O19,O31,O34,P33,,,,,,,,,,,,,
Nonlinear Pricing with Average-Price Bias,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Empirical evidence suggests that consumers facing complex nonlinear prices often make choices based on average (not marginal) prices. Given such behavior, we characterize a monopolist's optimal nonlinear price schedule. In contrast to the textbook setting, nonlinear prices designed for ""average-price bias"" distort consumption downward for consumers with the highest marginal utility and typically feature quantity premia rather than quantity discounts. These properties arise because the bias replaces consumer information rents with ""curvature rents."" Whether or not a monopolist prefers consumers with average-price bias depends upon underlying preferences and costs.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190272,David Martimort,Lars A. Stole,,,,,,,,,,,,,,,,,,,D11,D21,D42,L12,,,,,,,,,,,,,,,,
The DNA of New Exporters: Spin-offs and FDI at the Extensive Margin of Trade,"VOL. 2, NO. 3, SEPTEMBER 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Other than that new exporters account for a large part of aggregate export growth, we know little else. We document that aggregate export growth in Chile is driven by only a few new exporters. These exporters are new business entities, operate new plants, and behave much like experienced exporters: they start large and have high survival rates. Moreover, 70 percent of these new firms are owned by existing businesses and are likely the by-product of either domestic spin-offs or foreign direct investment (24 percent). By focusing on the average new exporter, the existing models of new exporter dynamics miss these key features of export growth.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190379,Bernardo S. Blum,Sebastian Claro,Ignatius Horstmann,Trevor Tombe,,,,,,,,,,,,,,,,,F14,F23,L22,L60,M13,O14,O19,,,,,,,,,,,,,
Health Recommendations and Selection in Health Behaviors,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Consider a case in which a new research finding links a health behavior with good health outcomes. A possible consequence is take-up of this behavior among individuals who engage in other positive health behaviors. If this occurs, later analyses of observational data may be biased by the change in selection. This paper evaluates these dynamic biases in empirical settings. Using data from vitamin supplementation and diet, I show that selection responds endogenously to health recommendations. These results highlight how spurious findings on health behaviors can be self-reinforcing.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190355,Emily Oster,,,,,,,,,,,,,,,,,,,,I12,,,,,,,,,,,,,,,,,,,
Optimal Quality Certification,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Quality certification not only informs consumers but also stimulates producers to supply better-quality products. We study a problem of quality certification in a moral hazard setting. We show that, under standard assumptions, simple certification systems, such as quality assurance and pass-fail rules, are optimal. Our solution method involves interpreting the certification problem as a delegation problem.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190387,Andriy Zapechelnyuk,,,,,,,,,,,,,,,,,,,,D82,L15,,,,,,,,,,,,,,,,,,
"Ambiguity, Nominal Bond Yields, and Real Bond Yields","VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper presents an equilibrium bond-pricing model that jointly explains the upward-sloping nominal and real yield curves and the violation of the expectations hypothesis. Instead of relying on the inflation risk premium, the ambiguity-averse agent faces different amounts of Knightian uncertainty in the long run versus the short run; hence, the model-implied nominal and real short rate expectations are upward sloping under the agent's worst-case equilibrium beliefs. The expectations hypothesis roughly holds under investors' worst-case beliefs. The difference between the worst-case scenario and the true distribution makes realized excess returns on long-term bonds predictable.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190155,Guihai Zhao,,,,,,,,,,,,,,,,,,,,D81,D84,E23,E31,E43,E44,G12,,,,,,,,,,,,,
Statistical Nonsignificance in Empirical Economics,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Statistical significance is often interpreted as providing greater information than nonsignificance. In this article we show, however, that rejection of a point null often carries very little information, while failure to reject may be highly informative. This is particularly true in empirical contexts that are common in economics, where datasets are large and there are rarely reasons to put substantial prior probability on a point null. Our results challenge the usual practice of conferring point null rejections a higher level of scientific significance than non-rejections. Therefore, we advocate visible reporting and discussion of nonsignificant results.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190252,Alberto Abadie,,,,,,,,,,,,,,,,,,,,C12,C90,,,,,,,,,,,,,,,,,,
Long-Run Effects from Comprehensive Student Support: Evidence from Pathways to Education,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Offering comprehensive education support services to disadvantaged students shows promise for improving academic attainment. We explore longer-term impacts of the Pathways to Education program, a set of coaching, tutoring, group activities, and financial incentives initially offered in 2001 to grade-nine students living in the largest public housing community in Toronto. Using a difference-in-difference methodology and matching school records to income tax data through age 28 for a sample of students living in public housing under similar circumstances, we find that Pathways eligibility increased adult annual earnings by 19 percent, employment by 14 percent, and reduced welfare receipt by more than 30 percent.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190114,Adam M. Lavecchia,Philip Oreopoulos,Robert S. Brown,,,,,,,,,,,,,,,,,,I22,I23,I24,I26,I28,L31,,,,,,,,,,,,,,
Designing Call Auction Institutions to Eliminate Price Bubbles: Is English Dutch the Best?,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"The bubble-and-burst pattern in asset markets is among the most replicable results in experimental economics. Using controlled laboratory experiments, we compare mispricing in markets organized by standard double auction rules with mispricing in markets organized by two alternative sets of clock auctions. The double Dutch auction, shown to be more efficient than the double auction in past commodity market experiments, does not eliminate bubbles. However, the English Dutch auction yields prices reflective of underlying fundamentals and succeeds in taming bubbles even with inexperienced traders in a declining fundamental value environment with an increasing cash-to-asset ratio.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190244,Cary Deck,Maroš Servátka,Steven Tucker,,,,,,,,,,,,,,,,,,C91,D44,G12,,,,,,,,,,,,,,,,,
Earnings Risk in the Household: Evidence from Millions of US Tax Returns,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Using detailed Internal Revenue Service administrative data on millions of households, we find that households effectively insure against much of the risk facing primary earners. We show that households face less risk than males alone, and households face roughly half the countercyclical risk increase. As a result of these risk differences, household certainty equivalent earnings are 19 percent higher than for males alone, and household certainty equivalent earnings fall by about half as much during recessions. To facilitate related research, we make available the aggregated data used in our analysis.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190096,Seth Pruitt,Nicholas Turner,,,,,,,,,,,,,,,,,,,D12,D13,E32,G51,,,,,,,,,,,,,,,,
Does Mandating Social Insurance Affect Entrepreneurial Activity?,"VOL. 2, NO. 2, JUNE 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper estimates the effect of relaxing the social insurance mandate on entrepreneurial activity using rich administrative data from Finland. We find that relaxing the social insurance mandate leads entrepreneurs to reduce their contributions by 16 percent, which they channel instead into their firms. While young firms use the saved cash to increase their sales by 11 percent and labor costs by 6 percent, older firms use it to improve their net lending position by purchasing stocks. Our results imply that the impact of the social insurance mandate on business activity is heterogeneous and depends on the age of the firm.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190097,Youssef Benzarti,Jarkko Harju,Tuomas Matikka,,,,,,,,,,,,,,,,,,H55,J32,L26,,,,,,,,,,,,,,,,,
The Relation between Behavior under Risk and over Time,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"The paper establishes a tight relation between nonstandard behaviors in the domains of risk and time, by considering a decision-maker with non-expected utility preferences who believes that only present consumption is certain while any future consumption is uncertain. We provide the first complete characterizations of the two-way relations between the certainty effect and present bias, and between the common ratio effect and temporal reversals.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190051,Anujit Chakraborty,Yoram Halevy,Kota Saito,,,,,,,,,,,,,,,,,,D11,D15,D81,D91,,,,,,,,,,,,,,,,
Attention Management,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Attention costs can cause some information to be ignored and decisions to be imperfect. Can we improve the material welfare of a rationally inattentive agent by restricting his information in the first place? In our model, a well-intentioned principal provides information to an agent for whom information is costly to process, but the principal does not internalize this cost. We show that full information is universally optimal if and only if the environment comprises one issue. With multiple issues, attention management becomes optimal: the principal restricts some information to induce the agent to pay attention to other aspects.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190165,Elliot Lipnowski,Laurent Mathevet,Dong Wei,,,,,,,,,,,,,,,,,,D82,D83,D91,,,,,,,,,,,,,,,,,
Monopsony in Online Labor Markets,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Despite the seemingly low switching and search costs of on-demand labor markets like Amazon Mechanical Turk, we find substantial monopsony power, as measured by the elasticity of labor supply facing the requester (employer). We isolate plausibly exogenous variation in rewards using a double machine learning estimator applied to a large dataset of scraped MTurk tasks. We also reanalyze data from five MTurk experiments that randomized payments to obtain corresponding experimental estimates. Both approaches yield uniformly low labor supply elasticities, around 0.1, with little heterogeneity. Our results suggest monopsony might also be present even in putatively ""thick"" labor markets.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180150,Arindrajit Dube,Jeff Jacobs,Suresh Naidu,Siddharth Suri,,,,,,,,,,,,,,,,,C44,J22,J23,J42,,,,,,,,,,,,,,,,
Trade Liberalization and Mortality: Evidence from US Counties,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We investigate the impact of a large and persistent economic shock on ""deaths of despair."" We find that areas more exposed to a plausibly exogenous change in international trade policy exhibit relative increases in fatal drug overdoses, specifically among whites. We show that these results are not driven by pre-existing trends in mortality rates, that the estimated relationships are robust to controls for state-level legislation pertaining to opioid availability and health care, and that the impact of the policy change on mortality coincides with a deterioration in labor market conditions and uptake of disability insurance.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180396,Justin R. Pierce,Peter K. Schott,,,,,,,,,,,,,,,,,,,F13,F16,I12,R12,,,,,,,,,,,,,,,,
Age and High-Growth Entrepreneurship,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Many observers, and many investors, believe that young people are especially likely to produce the most successful new firms. Integrating administrative data on firms, workers, and owners, we study start-ups systematically in the United States and find that successful entrepreneurs are middle-aged, not young. The mean age at founding for the 1-in-1,000 fastest growing new ventures is 45.0. The findings are similar when considering high-technology sectors, entrepreneurial hubs, and successful firm exits. Prior experience in the specific industry predicts much greater rates of entrepreneurial success. These findings strongly reject common hypotheses that emphasize youth as a key trait of successful entrepreneurs.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180582,Pierre Azoulay,Benjamin F. Jones,J. Daniel Kim,Javier Miranda,,,,,,,,,,,,,,,,,G24,J14,L26,M13,O31,,,,,,,,,,,,,,,
Tax Policy and Local Labor Market Behavior,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Since 2002, the US government has encouraged business investment using accelerated depreciation policies that significantly reduce investment costs. We provide the first in-depth analysis of this stimulus on employment and earnings. Our local labor markets approach exploits cross-industry variation in policy generosity interacted with county-level industry location data. This strategy identifies the partial equilibrium effects of accelerated depreciation. Places that experience larger decreases in investment costs see an increase in employment and earnings. In contrast, the policy does not have positive effects on earnings-per-worker. Overall, our findings suggest federal corporate tax policy has large effects on local labor markets.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190041,Daniel G. Garrett,Eric Ohrn,Juan Carlos Suárez Serrato,,,,,,,,,,,,,,,,,,D25,G31,H25,H32,J23,J31,R23,,,,,,,,,,,,,
"Jobs and Matches: Quits, Replacement Hiring, and Vacancy Chains","VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"In the canonical DMP model of job openings, all job openings stem from new job creation. Jobs denote worker-firm matches, which are destroyed following worker quits. Yet, employers classify 56 percent of vacancies as quit-driven replacement hiring into old jobs, which evidently outlived their previous matches. Accordingly, aggregate and firm-level hiring tightly track quits. We augment the DMP model with longer-lived jobs arising from sunk job creation costs and replacement hiring. Quits trigger vacancies, which beget vacancies through replacement hiring. This vacancy chain can raise total job openings and net employment. The procyclicality of quits can thereby amplify business cycles.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190023,Yusuf Mercan,Benjamin Schoefer,,,,,,,,,,,,,,,,,,,E24,E32,J23,J31,J63,,,,,,,,,,,,,,,
Do Immigrants Assimilate More Slowly Today Than in the Past?,"VOL. 2, NO. 1, MARCH 2020",AMERICAN ECONOMIC REVIEW: INSIGHTS,"Using millions of historical census records and modern birth certificates, we document that immigrants assimilated into US society at similar rates in the past and present. We measure cultural assimilation as immigrants giving their children less foreign names after spending more time in the United States, and show that immigrants erase about one-half of the naming gap with natives after 20 years both historically and today. Immigrants from poorer countries choose more foreign names upon first arrival in both periods but are among the fastest to shift toward native-sounding names. We find substantial cultural assimilation for immigrants of all education levels.",https://www.aeaweb.org/articles?id=10.1257/aeri.20190079,Ran Abramitzky,Leah Boustan,Katherine Eriksson,,,,,,,,,,,,,,,,,,J15,N31,N32,Z13,,,,,,,,,,,,,,,,
Discriminating against Captive Customers,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We analyze a market where some consumers only consider buying from a specific seller while other consumers choose the best deal from several sellers. When sellers are able to discriminate against their captive customers, we show that discrimination harms consumers in aggregate relative to the situation with uniform pricing when sellers are approximately symmetric, while the practice tends to benefit consumers in sufficiently asymmetric markets. We also show how the asymmetry of markets may be affected by the information that firms have on consumer captivity.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180581,Mark Armstrong,John Vickers,,,,,,,,,,,,,,,,,,,D11,D43,D83,L13,,,,,,,,,,,,,,,,
Reported Effects versus Revealed-Preference Estimates: Evidence from the Propensity to Spend Tax Rebates,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We evaluate the consistency of two methods for estimating the effect of an economic policy: (i) asking people how the policy caused them to change their behavior (reported effects) and (ii) inferring this change using data on behavior and differences in treatment across people (revealed-preference estimates). Both methods are widely used to measure spending caused by increases in liquidity. Using federal stimulus payments disbursed quasi-randomly in 2008, we find larger revealed-preference estimates of spending propensities for households who report greater spending responses, and the methods produce similar average propensities. But evidence is mixed on the relationship between spending propensities and liquidity.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180333,Jonathan A. Parker,Nicholas S. Souleles,,,,,,,,,,,,,,,,,,,C83,D14,D91,E62,H24,H31,,,,,,,,,,,,,,
Measuring Success in Education: The Role of Effort on the Test Itself,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"US students often rank poorly on standardized tests that estimate and compare educational achievements. We investigate whether this might reflect not only differences in ability but also differences in effort on the test. We experimentally offer students incentives to put forth effort in two US high schools and four Shanghai high schools. US students improve performance substantially in response to incentives, while Shanghai students—who are top performers on assessments—do not. These results raise the possibility that ranking countries based on low-stakes assessments may not reflect only differences in ability, but also motivation to perform well on the test.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180633,Uri Gneezy,John A. List,Jeffrey A. Livingston,Xiangdong Qin,Sally Sadoff,Yang Xu,,,,,,,,,,,,,,,C93,I21,I26,O15,P36,,,,,,,,,,,,,,,
Maimonides' Rule Redux,"VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"We use Maimonides' rule as an instrument for class size in large Israeli samples from 2002–2011. In contrast with Angrist and Lavy (1999), newer estimates show no evidence of class size effects. The new data also reveal enrollment manipulation near Maimonides cutoffs. A modified rule that uses birthdays to impute enrollment circumvents manipulation while still generating precisely estimated zeros. In both old and new data, Maimonides' rule is unrelated to socioeconomic characteristics conditional on a few controls. Enrollment manipulation therefore appears to be innocuous. We briefly discuss possible explanations for the disappearance of Israeli class size effects since the early 1990s.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180120,Joshua D. Angrist,Victor Lavy,Jetson Leder-Luis,Adi Shan,,,,,,,,,,,,,,,,,C38,H52,I21,I28,,,,,,,,,,,,,,,,
"Aging, Output Per Capita, and Secular Stagnation","VOL. 1, NO. 3, DECEMBER 2019",AMERICAN ECONOMIC REVIEW: INSIGHTS,"This paper re-examines the relationship between population aging and economic growth. We confirm previous research such as Cutler et al. (1990) and Acemoglu and Restrepo (2017) that show positive correlation between population aging and per capita output growth. Our contribution is demonstrating that this relationship breaks down when the adjustment of interest rates is inhibited by a lower bound on nominal rates, as during the Great Financial Crisis decade. Indeed, during the ""secular stagnation regime"" of 2008–2015 that prevailed in a number of countries, aging had a negative impact on living standards, consistent with the secular stagnation hypothesis.",https://www.aeaweb.org/articles?id=10.1257/aeri.20180383,Gauti B. Eggertsson,Manuel Lancastre,Lawrence H. Summers,,,,,,,,,,,,,,,,,,E23,E32,E43,G01,I31,J14,,,,,,,,,,,,,,
