Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Names and Reputations: An Empirical Analysis,"VOL. 3, NO. 3, AUGUST 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper tests several predictions from the literature on firm reputation, and confirms a main result: poor performance leads a firm to conceal its reputation. A residential plumbing firm with a record of complaints one standard deviation above the mean is 133.2 percent more likely to change its name. In addition, firms with longer track records are less likely to change their names or exit, while firms with more firm-specific investments, such as advertising, are more likely to change their names than exit. In addition, firms in small markets value their reputations comparatively more than firms in large markets. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.3.193,Ryan C. McDevitt,,,,,,,,,,,,,,,,,,,,L14,L25,L84,,,,,,,,,,,,,,,,,
Kludged,"VOL. 3, NO. 3, AUGUST 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Is there reason to believe that our brains have evolved to make efficient decisions so that the details of the internal process are irrelevant? I develop a model which illustrates a limitation of adaptive processes: improvements tend to come in the form of kludges. A kludge is a marginal adaptation that compensates for, but does not eliminate, fundamental design inefficiencies. When kludges accumulate, the result can be perpetually suboptimal behavior even in a model of evolution in which arbitrarily large innovations occur infinitely, often with probability 1. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.3.210,Jeffrey C. El,,,,,,,,,,,,,,,,,,,,D91,D87,,,,,,,,,,,,,,,,,,
"Bankruptcy, Finance Constraints, and the Value of the Firm","VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study a competitive model in which market incompleteness implies that debt-financed firms may default in some states of nature, and default may lead to the sale of the firms' assets at fire sale prices when a finance constraint is binding. The anticipation of such ""losses"" alone may distort firms' investment decisions. We characterize the conditions under which fire sales occur in equilibrium, and their consequences on firms' investment decisions. We also show that endogenous financial crises may arise in this environment, with asset prices collapsing as a result of pure self-fulfilling beliefs. Finally, we examine alternative interventions to restore the efficiency of equilibria. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.1,Douglas Gale,Piero Gottardi,,,,,,,,,,,,,,,,,,,D83,G31,G32,G33,,,,,,,,,,,,,,,,
A Theory of Outsourcing and Wage Decline,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper develops a theory of outsourcing in which the circumstances under which factors of production can grab rents play the leading role. One factor has monopoly power (call this labor) while a second factor does not (call this capital). There are two kinds of production tasks: labor-intensive and capital-intensive. We show that if frictions limiting outsourcing are not too large, in equilibrium labor-intensive tasks are separated from capital-intensive tasks into distinct firms. When a capital-intensive country is opened to free trade, outsourcing increases and labor rents decline. A decrease in outsourcing frictions lowers labor rents. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.38,Thomas J. Holmes,Julia Thornton Snider,,,,,,,,,,,,,,,,,,,J31,L22,L24,,,,,,,,,,,,,,,,,
"Zeros, Quality, and Space: Trade Theory and Trade Evidence","VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Bilateral, product-level data exhibit a number of strong patterns that can be used to evaluate international trade theories, notably the spatial incidence of ""export zeros"" (correlated with distance and importer size), and of export unit values (positively related to distance). We show that leading theoretical trade models fail to explain at least some of these facts, and propose a variant of the Melitz model that can account for all the facts. In our model, high quality firms are the most competitive, with heterogeneous quality increasing with firms' heterogeneous cost. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.60,Richard Baldwin,James Harrigan,,,,,,,,,,,,,,,,,,,F11,F14,F40,,,,,,,,,,,,,,,,,
The Principal-Agent Approach to Testing Experts,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Recent literature on testing experts shows that it is often impossible to determine whether an expert knows the stochastic process that generates data. Despite this negative result, we show that there often exist contracts that allow a decision maker to attain the first-best payoff without learning the expert's type. This kind of full-surplus extraction is always possible in infinite-horizon models in which future payoffs are not discounted. If future payoffs are discounted (but the discount factor tends to 1), the possibility of full-surplus extraction depends on a constraint involving the forecasting technology. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.89,Wojciech Olszewski,Marcin Pęski,,,,,,,,,,,,,,,,,,,D82,,,,,,,,,,,,,,,,,,,
The Good News-Bad News Effect: Asymmetric Processing of Objective Information about Yourself,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study processing and acquisition of objective information regarding qualities that people care about, intelligence and beauty. Subjects receiving negative feedback did not respect the strength of these signals, were far less predictable in their updating behavior and exhibited an aversion to new information. In response to good news, inference conformed more closely to Bayes' Rule, both in accuracy and precision. Signal direction did not affect updating or acquisition in our neutral control. Unlike past work, our design varied direction and agreement with priors independently. The results indicate that confirmation bias is driven by direction; confirmation alone had no effect. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.114,David Eil,Justin M. Rao,,,,,,,,,,,,,,,,,,,D82,D83,,,,,,,,,,,,,,,,,,
Taboos and Identity: Considering the Unthinkable,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"A taboo is an ""unthinkable"" action. Even the thought of violating a taboo triggers a punishment. We consider a model in which taboos are part of the definition of one's identity. Deliberating over breaking the taboo changes the individual's choice set, and provides information on possible private benefits. The strength of the taboo is determined by the number of individuals that obey it. We analyze the relationship between social heterogeneity and taboos' strength. We then examine societies in which individuals choose among several identities characterized by different taboos. We characterize the conditions that give rise to a multi-identity society. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.139,Chaim Fershtman,Uri Gneezy,Moshe Hoffman,,,,,,,,,,,,,,,,,,Z13,,,,,,,,,,,,,,,,,,,
The Economics of Contingent Re-auctions,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We consider an auction environment where an object can be sold with usage restrictions that generate benefits to the seller but decrease buyers' valuations. In this environment, sellers such as the FCC have used ""contingent re-auctions,"" offering the restricted object with a reserve price, but re-auctioning it without restrictions if the reserve is not met. We show that contingent re-auctions are generally neither efficient nor optimal for the seller. We propose an alternative ""exclusive-buyer mechanism"" that can implement the efficient outcome in dominant strategies. In certain environments, parameters can be chosen so the seller's surplus is maximized across all selling procedures. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.165,Sandro Brusco,Giuseppe Lopomo,Leslie M. Marx,,,,,,,,,,,,,,,,,,D44,D82,H82,,,,,,,,,,,,,,,,,
"Exclusive Contracts, Innovation, and Welfare","VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We extend Philippe Aghion and Patrick Bolton's (1987) classic model to analyze the equilibrium incidence and impact of exclusive contracts in a setting where research and development (R&D) drives industry performance. An exclusive contract between an incumbent supplier and a buyer arises when patent protection and/or the incumbent's R&D ability are sufficiently pronounced. The exclusive contract generally reduces the entrant's R&D, and can reduce the incumbent's R&D. Exclusive contracts reduce welfare if the incumbent's R&D ability is sufficiently limited, but can increase welfare if patent protection and the incumbent's R&D ability are sufficiently pronounced. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.194,Yongmin Chen,David E. M. Sappington,,,,,,,,,,,,,,,,,,,D86,L14,O31,,,,,,,,,,,,,,,,,
The Effect of Market Structure on Cellular Technology Adoption and Pricing,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We examine how structural changes in the mobile telecommunications industry between 1996, when local markets were duopolies, and 1998, when varying degrees of regulated entry had occurred, affected firms' product offerings and nonlinear pricing strategies. We relate firms' digital technology adoption and the characteristics of their calling plan menus to the amount of entry in local markets. We find that entry induces firms to offer larger menus with more evenly spread plans, both directly and by accelerating the introduction of digital menus with such features. Prices decline with entry, in particular for high-valuation consumers who benefit from steeper quantity discounts. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.2.221,Katja Seim,V. Brian Viard,,,,,,,,,,,,,,,,,,,L11,L13,L96,L98,O33,,,,,,,,,,,,,,,
Corrigendum: Sex Selection and Gender Balance,"VOL. 3, NO. 2, MAY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,,https://www.aeaweb.org/articles?id=10.1257/mic.3.2.252,V. Bhaskar,,,,,,,,,,,,,,,,,,,,J12,J13,J16,O15,P23,,,,,,,,,,,,,,,
Strategic Entry Deterrence and the Behavior of Pharmaceutical Incumbents Prior to Patent Expiration,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper develops a new approach to testing for strategic entry deterrence and applies it to the behavior of pharmaceutical incumbents before patent expiration. It examines a cross section of markets, determining whether behavior is nonmonotonic in market size. Under some conditions, investment levels will be monotone in market size if firms do not invest to deter entry. Strategic investments to deter entry, however, may result in nonmonotonic investment because they are unnecessary in small markets, and impossible in large ones. Consistent with an entry-deterrence motivation is the finding that incumbents in medium-sized markets advertise less prior to patent expiration. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.1,Glenn Ellison,Sara Fisher Ellison,,,,,,,,,,,,,,,,,,,D25,G31,L11,L21,L65,,,,,,,,,,,,,,,
"Experimentation, Patents, and Innovation","VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper studies a simple model of experimentation and innovation. Our analysis suggests that patents improve the allocation of resources by encouraging rapid experimentation and efficient ex post transfer of knowledge. Each firm receives a signal on the success probability of a project and decides when to experiment. Successes can be copied. First, we assume that signal qualities are the same. Symmetric equilibria involve delayed and staggered experimentation, whereas the optimal allocation never involves delays and may involve simultaneous experimentation. Appropriately designed patents implement the optimal allocation. Finally, we discuss the case when signals differ and are private information. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.37,Daron Acemoglu,Kostas Bimpikis,Asuman Ozdaglar,,,,,,,,,,,,,,,,,,D82,D83,O31,O33,O34,,,,,,,,,,,,,,,
Incentives and Innovation: A Multitasking Approach,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper develops a multitask model where employees make choices between their assigned standard tasks, for which the firm has a performance measure and provides incentives, and privately observed innovation opportunities that fall outside of the performance metrics, and require ex post bargaining. If innovations are highly firm specific, firms provide lower-powered incentives for standard tasks to encourage more innovation, yet in equilibrium employees undertake too few innovations. The opposite occurs if innovations are less firm specific. We also investigate the effectiveness of several possibilities to encourage innovation, such as tolerance for failure, stock-based compensation, and the allocation of intellectual property rights. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.78,Thomas Hellmann,Veikko Thiele,,,,,,,,,,,,,,,,,,,D21,J33,M12,O31,O34,,,,,,,,,,,,,,,
Testable Implications of Gross Substitutes in Demand for Two Goods,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We present a nonparametric ""revealed-preference test"" for gross substitutes in demand for two goods. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.129,Christopher P. Chambers,Federico Echenique,Eran Shmaya,,,,,,,,,,,,,,,,,,D01,D11,,,,,,,,,,,,,,,,,,
Running on Empty? Financial Leverage and Product Quality in the Supermarket Industry,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper examines whether debt financing can undermine a supermarket firm's incentive to provide product quality. In the supermarket industry, product availability is an important measure of a retailer's quality. Using US consumer price index microdata to track inventory shortfalls, I find that taking on high financial leverage increases shortfalls. Highly leveraged firms appear to be degrading their products' quality in order to preserve current cash flow for debt service. Although reducing quality can erode both current sales and customer loyalty, firms appear to be willing to risk these outcomes in order to achieve benefits associated with debt finance. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.137,David A. Matsa,,,,,,,,,,,,,,,,,,,,D25,G31,G32,L15,L81,,,,,,,,,,,,,,,
A Welfare Analysis of Arbitration,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"The paper compares conventional and final-offer arbitration. One party is supposed to make a payment to another party, whose amount depends on a state. Under one scenario, parties obtain signals about the state, which cannot be recognized by the opponents. If the arbitrator's ability of recognizing signals is high, the frequency of requesting arbitration is lower under conventional than under final-offer arbitration. If this ability is low, final-offer arbitration dominates conventional arbitration in quite a similar sense. Under the second scenario, parties believe that their opponents have wrong signals. Then, conventional arbitration approximates the original outcome better than final-offer arbitration. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.174,Wojciech Olszewski,,,,,,,,,,,,,,,,,,,,C78,D82,D86,J52,,,,,,,,,,,,,,,,
Sex Selection and Gender Balance,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We model the equilibrium sex ratio when parents can choose the sex of their child. With intrinsic son preference, sex selection results in a male-biased sex ratio. This is inefficient due to a marriage market congestion externality. Medical innovations that facilitate selection aggravate the inefficiency. If son preference arises endogenously, due to population growth causing an excess supply of women on the marriage market, selection may improve welfare. Empirically, sex selection causes an excess of males and reduces welfare in China. In most parts of India, cohort sizes are growing, implying an excess supply of women. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.214,V. Bhaskar,,,,,,,,,,,,,,,,,,,,J12,J13,J16,O15,P23,,,,,,,,,,,,,,,
Ensuring Sales: A Theory of Inter-firm Credit,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We propose a simple theory to account for the prevalence of interfirm credit at an interest rate of zero. A downstream firm trades off inventory holding costs against lost sales. Lost final sales impose a negative externality on the upstream firm. The solution requires a subsidy limited by the value of inputs. Allowing the downstream firm to pay with a delay is precisely such a solution. A reverse externality accounts for the use of prepayment. We clarify how input prices vary with such policies, and when trade credit/prepayment is more efficient than pure input price adjustments. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.245,Arup Daripa,Jeffrey Nilsen,,,,,,,,,,,,,,,,,,,D21,D62,D25,G31,L25,,,,,,,,,,,,,,,
Too Many Products: Decentralized Decision Making in Multinational Firms,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"I analyze country-level product ranges offered by multinational laundry detergent manufacturers in Western Europe. Observed product range variation across countries exceeds the optimal firm-level response to differences in consumer preferences and retail environments. Counterfactual analysis reveals that increased product range standardization would reduce firm costs and increase profits. These findings are consistent with theory models of local agency, where decentralized decision making can be the constrained optimal organizational form despite the resulting lack of coordination across divisions. My analysis suggests that organizational structure affects product market outcomes and firm performance. ",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.280,Catherine Thomas,,,,,,,,,,,,,,,,,,,,D23,F23,L21,L25,L65,,,,,,,,,,,,,,,
"""Personal Influence"": Social Context and Political Competition","VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper studies the effect of social learning on political outcomes in a model of informative campaign advertising. Voters' communication network affects parties' incentives to disclose political information, voters' learning about candidates running for office, and polarization of the electoral outcome. In richer communication networks, parties disclose less political information and voters are more likely to possess erroneous beliefs about the characteristics of the candidates. In turn, a richer communication network among voters may lead to political polarization. These results are reinforced when interpersonal communication occurs more frequently among ideologically homogeneous individuals and parties can target political advertising.",https://www.aeaweb.org/articles?id=10.1257/mic.3.1.307,Andrea Galeotti,Andrea Mattozzi,,,,,,,,,,,,,,,,,,,D72,D85,M37,Z13,,,,,,,,,,,,,,,,
Corrigendum: Optimal Provision of Multiple Excludable Public Goods,"VOL. 3, NO. 1, FEBRUARY 2011",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,,https://www.aeaweb.org/articles?id=10.1257/mic.3.1.328,Hanming Fang,Peter Norman,,,,,,,,,,,,,,,,,,,D82,H41,,,,,,,,,,,,,,,,,,
Optimal Provision of Multiple Excludable Public Goods,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper studies the optimal provision mechanism for multiple excludable public goods. For a class of problems with symmetric goods and binary valuations, we show that the optimal mechanism involves bundling if a regularity condition, akin to a hazard rate condition, on the distribution of valuations is satisfied. Relative to separate provision mechanisms, the optimal bundling mechanism may increase the asymptotic provision probability of socially efficient public goods from zero to one, and decreases the extent of use exclusions. If the regularity condition is violated, the optimal solution replicates the separate provision outcome for the two-good case. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.1,Hanming Fang,Peter Norman,,,,,,,,,,,,,,,,,,,D82,H41,,,,,,,,,,,,,,,,,,
Inequality and Markets: Some Implications of Occupational Diversity,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"This paper studies income distribution in an economy with borrowing constraints. Parents leave both financial and educational bequests; these determine the occupational choices of children. Occupational returns are determined by market conditions. If the span of occupational investments is large, long-run wealth distributions display persistent inequality. With a ""rich"" set of occupations, so that training costs form an interval, the distribution is unique and the average return to education must rise with educational investment. This finding contrasts with the usual presumption of diminishing returns to human capital. It is the central testable proposition of this paper. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.38,Dilip Mookherjee,Debraj Ra,,,,,,,,,,,,,,,,,,,D14,D31,J24,,,,,,,,,,,,,,,,,
Organizing for Synergies,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Large companies are usually organized into business units, yet some activities are almost always centralized in a company-wide functional unit. We first show that organizations endogenously create an incentive conflict between functional managers (who desire excessive standardization) and business-unit managers (who desire excessive local adaptation). We then study how the allocation of authority and tasks to functional and business-unit managers interacts with this endogenous incentive conflict. Our analysis generates testable implications for the likely success of mergers and for the organizational structure and incentives inside multidivisional firms. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.77,Wouter Dessein,Luis Garicano,Robert Gertner,,,,,,,,,,,,,,,,,,D23,D86,G34,L22,,,,,,,,,,,,,,,,
Intergenerational Cultural Transmission as an Evolutionary Game,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We generalize the Bisin-Verdier model of intergenerational transmission to permit an arbitrary number of cultural traits. A key observation—that this model is equivalent to an evolutionary game under replicator dynamics—facilitates our analysis. For two special cases, obtained by restricting the pattern of ""cultural distastes"" between traits, we demonstrate global stability of the long-run distribution of traits using recent results on stable games and potential games. For the general three-trait case, we show that all three traits survive in the long run only if each trait satisfies an ""invasion condition"" involving the cultural distaste parameters. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.115,James D. Montgomer,,,,,,,,,,,,,,,,,,,,C73,D15,Z13,,,,,,,,,,,,,,,,,
Security Price Informativeness with Delegated Traders,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"Trade in securities markets is conducted by agents acting for principals, using ""mark-to-market"" contracts whereby performance is assessed using security market prices. We endogenize contract choices, information production, informed trading, and security price informativeness. But there is a contract externality. Prices are informative only because other principals induce their agents to trade based on privately produced information. The agent-traders then have an incentive to coordinate and shirk. The market price is less informative, reducing the effectiveness of mark-to-market contracts. By using managerial discretion to vary the contract type unpredictably, principals mitigate traders' coordinated manipulation and improve price informativeness. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.137,Gary Gorton,Ping He,Lixin Huang,,,,,,,,,,,,,,,,,,D82,D86,G12,,,,,,,,,,,,,,,,,
Hicksian Welfare Measures and the Normative Endowment Effect,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We show that the Hicksian welfare measures of compensating variation and equivalent variation coincide if one of them is evaluated at a compensated income. The measures are nondecreasing in income if the varied attribute and income are complementary, and indirect utility is concave in income. Income monotonicity implies the normative endowment effect, where the equivalent variation exceeds the compensating variation. We provide sufficient conditions for the normative endowment effect and discuss empirical implications. In the global absence of a strict (anti-) endowment effect, both Hicksian welfare measures must be independent of income and the indirect utility function additively separable in income. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.171,Thomas A. Weber,,,,,,,,,,,,,,,,,,,,D11,D63,,,,,,,,,,,,,,,,,,
Identification and Semiparametric Estimation of Equilibrium Models of Local Jurisdictions,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,We develop a new model of household sorting in a system of residential neighborhoods. We show that this model is partially identified without imposing parametric restrictions on the distribution of unobserved tastes for neighborhood quality and the shape of the indirect utility function. The proof of identification is constructive and can be used to derive a new semiparameteric estimator. Our empirical application focuses on residential choices in the Pittsburgh metropolitan area. We find that sorting of households with children exhibit more stratification by income than sorting of households without children. ,https://www.aeaweb.org/articles?id=10.1257/mic.2.4.195,Dennis Epple,Michael Peress,Holger Sieg,,,,,,,,,,,,,,,,,,C51,D12,H41,J12,R21,R23,,,,,,,,,,,,,,
Naïve Herding in Rich-Information Settings,"VOL. 2, NO. 4, NOVEMBER 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"In social-learning environments, we investigate implications of the assumption that people naïvely believe that each previous person's action reflects solely that person's private information. Naïve herders inadvertently over-weight early movers' private signals by neglecting that interim herders' actions also embed these signals. Such ""social confirmation bias"" leads them to herd with positive probability on incorrect actions even in extremely rich-information settings where rational players never do. Moreover, because they become fully confident even when wrong, naïve herders can be harmed, on average, by observing others. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.4.221,Erik Eyster,Matthew Rabin,,,,,,,,,,,,,,,,,,,D82,D83,,,,,,,,,,,,,,,,,,
Tracing the Woes: An Empirical Analysis of the Airline Industry,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"The US airline industry went through tremendous turmoil in the early 2000s, with four major bankruptcies, two major mergers, and various changes in network structure. This paper presents a structural model of the industry, and estimates the impact of demand and supply changes on profitability. Compared with 1999, we find that, in 2006, air-travel demand was 8 percent more price sensitive, passengers displayed a stronger preference for nonstop flights, and changes in marginal cost significantly favored nonstop flights. Together with the expansion of low-cost carriers, they explain more than 80 percent of legacy carriers' variable profit reduction. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.1,Steven Berry,Panle Jia,,,,,,,,,,,,,,,,,,,L13,L25,L93,,,,,,,,,,,,,,,,,
The Political Economy of Debt Bondage,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"What are the effects of restricting bonded labor clauses in tenancy or debt contracts? While such restrictions reduce agents' ability to credibly commit ex ante to repay principals in states where they default on their financial obligations, they also generate a pecuniary externality on other principal-agent pairs by reducing the equilibrium profit earned by principals. This turns out to imply that on both political and normative grounds, restrictions on bonded labor become more attractive when borrowers become wealthier or the range of collateral instruments widens. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.44,Ulf von Lilienfeld-Toal,Dilip Mookherjee,,,,,,,,,,,,,,,,,,,D82,D86,J82,K12,,,,,,,,,,,,,,,,
Why Tie a Product Consumers Do Not Use?,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We provide an explanation for tying not based on any of the standard arguments: efficiency, price discrimination, or exclusion. In our analysis a monopolist ties a complementary good to its monopolized good, but consumers do not use the tied good. The tie is profitable because it shifts profits from a complementary good rival to the monopolist. We show such tying is socially inefficient, but arises only when the tie is socially efficient in the absence of the rival. We relate this form of tying to several examples, discuss how it can also arise under competition, and explore its antitrust implications. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.85,Dennis W. Carlton,Joshua S. Gans,Michael Waldman,,,,,,,,,,,,,,,,,,D42,K21,L12,L25,L40,,,,,,,,,,,,,,,
Which Inequality? The Inequality of Endowments versus the Inequality of Rewards,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We introduce a new distinction between inequality in initial endowments (e.g., ability, inherited wealth) and inequality of what one can obtain as rewards (e.g., prestigious positions, money). We show that, when society allocates resources via tournaments, these two types of inequality have opposing effects on equilibrium behavior and well-being. Greater inequality of rewards hurts most people -- both the middle class and the poor -- who are forced into greater effort. Conversely, greater inequality of endowments benefits the middle class. Thus, the correctness of our intuitions about the implications of inequality is hugely affected by the type of inequality considered. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.106,Ed Hopkins,Tatiana Kornienko,,,,,,,,,,,,,,,,,,,D63,D82,,,,,,,,,,,,,,,,,,
Preventing Crime Waves,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We study the design of enforcement mechanisms when enforcement resources are chosen ex ante and are inelastic ex post. Multiple equilibria arise naturally. We identify a new answer to the old question of why non-maximal penalties are used to punish moderate actions: ""marginal"" penalties are much more attractive in the Pareto inferior crime wave equilibrium. Specifically, although marginal penalties have both costs and benefits, the net benefit is strictly positive in the crime wave equilibrium. In contrast, marginal penalties frequently have a net cost in the noncrime wave equilibrium. We also show that increasing enforcement resources may worsen crime. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.138,Philip Bond,Kathleen Hagert,,,,,,,,,,,,,,,,,,,D82,K42,,,,,,,,,,,,,,,,,,
Ascending Prices and Package Bidding: A Theoretical and Experimental Analysis,"VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We use theory and experiment to explore the performance of multi-round, price-guided, combinatorial auctions. We define efficiency-relevant and core-relevant packages and show that if bidders bid aggressively on these and losing bidders bid to their limits, then the auction leads to efficient or core allocations. We study the theoretically relevant behaviors and hypothesize that subjects will make only a few significant bids, and that certain simulations with auto-bidders will predict variations in performance across different environments. Testing the combinatorial clock auction (CCA) design, we find experimental support for these two hypotheses. We also compare the CCA to a simultaneous ascending auction. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.160,John H. Kagel,Yuanchuan Lien,Paul Milgrom,,,,,,,,,,,,,,,,,,D44,,,,,,,,,,,,,,,,,,,
"Money, Political Ambition, and the Career Decisions of Politicians","VOL. 2, NO. 3, AUGUST 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We assess the impact of a variety of policies that may influence the career decisions of members of the US Congress. These policies alter incentives to run for re-election, run for higher office or leave Congress, by altering wages, non-pecuniary rewards and career prospects (both in and out of Congress). We find that the effect of most policies varies considerably across different types of politicians. For example, a reduction in the congressional wage would disproportionately induce exit from Congress by ""skilled"" politicians, Democrats, and politicians who were relatively young when first elected, but not by politicians who most value legislative accomplishments (""achievers""). ",https://www.aeaweb.org/articles?id=10.1257/mic.2.3.186,Michael P. Keane,Antonio Merlo,,,,,,,,,,,,,,,,,,,D72,,,,,,,,,,,,,,,,,,,
Resource Allocation and Organizational Form,"VOL. 2, NO. 2, MAY 2010",AMERICAN ECONOMIC JOURNAL: MICROECONOMICS,"We develop a theory of firm scope and structure in which merging two firms allows the integrated firm's top management to allocate resources that are costly to trade. However, information about their use resides with division managers. We show that establishing truthful upward communication raises the cost of inducing managerial effort compared with stand-alone firms. This effect dominates a positive effect on effort driven by competition for the firm's resources. We derive predictions about optimal firm scope and structure. In particular, we show why it is optimal to separate the tasks of allocating resources and running a division. ",https://www.aeaweb.org/articles?id=10.1257/mic.2.2.1,Guido Friebel,Michael Raith,,,,,,,,,,,,,,,,,,,D21,D23,D82,G34,,,,,,,,,,,,,,,,
