Title,Issue,Journal,Abstract,Link,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Author11,Author12,Author13,Author14,Author15,Author16,Author17,Author18,Author19,Author20,JEL1,JEL2,JEL3,JEL4,JEL5,JEL6,JEL7,JEL8,JEL9,JEL10,JEL11,JEL12,JEL13,JEL14,JEL15,JEL16,JEL17,JEL18,JEL19,JEL20
Learning in a Medium-Scale DSGE Model with Expectations Based on Small Forecasting Models,"VOL. 4, NO. 2, APRIL 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,This paper evaluates the empirical performance of a medium-scale DSGE model with agents forming expectations using small forecasting models updated by the Kalman filter. The adaptive learning model fits the data better than the rational expectations (RE) model. Beliefs about the inflation persistence explain the observed decline in the mean and the volatility of inflation as well as Phillips curve flattening. Learning about inflation results in lower estimates for the persistence of the exogenous shocks that drive price and wage dynamics in the RE version of the model. Expectations based on small forecasting models are closely related to the survey evidence on inflation expectations. ,https://www.aeaweb.org/articles?id=10.1257/mac.4.2.65,Sergey Slobodyan,Raf Wouters,,,,,,,,,,,,,,,,,,,C53,D83,D84,E13,E17,E31,,,,,,,,,,,,,,
Capital Market Integration and Wages,"VOL. 4, NO. 2, APRIL 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"For three years after the typical emerging economy opens its stock market to inflows of foreign capital, the average annual growth rate of the real wage in the manufacturing sector increases by a factor of three. No such increase occurs in a control group of countries that do not liberalize. The temporary increase in wage growth drives up the level of the average worker's annual compensation by US $487—an increase equal to nearly one-fifth of their annual pre-liberalization salary. Overall, the results suggest that trade in capital may have a larger impact on wages than trade in goods. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.2.102,Anusha Chari,Peter Blair Henry,Diego Sasson,,,,,,,,,,,,,,,,,,E25,E44,F16,F43,G18,O16,,,,,,,,,,,,,,
"Real Wages and the Business Cycle: Accounting for Worker, Firm, and Job Title Heterogeneity","VOL. 4, NO. 2, APRIL 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Using a longitudinal matched employer-employee dataset for Portugal over the 1986-2007 period, this study analyzes the wage responses to aggregate labor market conditions for newly hired workers and existing workers within the same firm. Accounting for worker, firm, and job title heterogeneity, the data support the hypothesis that entry wages are more procyclical than wages of stayers. A one point increase in the unemployment rate decreases wages of newly hired workers within a given firm-job title by around 2.7 percent and by 2.2 percent for stayers within the same firm-job title. Finally, the results reveal a one-for-one wage response to changes in labor productivity. (JEL: E24, E32, J64)",https://www.aeaweb.org/articles?id=10.1257/mac.4.2.133,Anabela Carneiro,Paulo Guimarães,Pedro Portugal,,,,,,,,,,,,,,,,,,E24,E32,J64,,,,,,,,,,,,,,,,,
Rebalancing Frequency and the Welfare Cost of Inflation,"VOL. 4, NO. 2, APRIL 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Cash-in-advance models usually require agents to reallocate money and bonds in fixed periods. Every month or quarter, for example. I show that fixed periods underestimate the welfare cost of inflation. I use a model in which agents choose how often they exchange bonds for money. In the benchmark specification, the welfare cost of 10 percent instead of 0 inflation increases from 0.1 percent of income with fixed periods to 1 percent with optimal periods. The results are robust to different preferences, to different compositions of income in bonds or money, and to the introduction of capital and labor. (JEL: E30, E40, E50)",https://www.aeaweb.org/articles?id=10.1257/mac.4.2.153,André C. Silva,,,,,,,,,,,,,,,,,,,,E30,E40,E50,,,,,,,,,,,,,,,,,
Imperfect Competition in the Interbank Market for Liquidity as a Rationale for Central Banking,"VOL. 4, NO. 2, APRIL 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We study interbank lending and asset sales markets in which banks with surplus liquidity have market power vis-à-vis banks needing liquidity, frictions arise in lending due to moral hazard, and assets are bank-specific. Surplus banks ration lending and instead purchase assets from needy banks, an inefficiency more acute during financial crises. A central bank acting as a lender-of-last-resort can ameliorate this inefficiency provided it is prepared to extend potentially loss-making loans or is better informed than outside markets, as might be the case if it also performs a supervisory role. This rationale for central banking finds support in historical episodes. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.2.184,Viral V. Acharya,Denis Gromb,Tanju Yorulmazer,,,,,,,,,,,,,,,,,,E58,G01,G21,G28,L13,N21,,,,,,,,,,,,,,
How Important Is Technology Capital for the United States?,"VOL. 4, NO. 2, APRIL 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"I construct measures of technology capital and country openness for the US economy and the rest of the world for 1982-2007. The key identifying assumption is that firms equalize returns on tangible and technology capital. For the US economy, technology capital is about one-third of tangible capital, and the degree of openness is between 0.61 and 0.70. I provide both a two-country estimation and a multicountry estimation, and find that the US estimates are almost identical in both cases. The welfare loss from totally closing the US economy is small, but the welfare gain from totally opening the US economy is large. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.2.218,Marek Kapička,,,,,,,,,,,,,,,,,,,,E22,F41,O30,,,,,,,,,,,,,,,,,
Contagious Adverse Selection,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We illustrate the corrosive effect of even small amounts of adverse selection in an asset market and show how it can lead to the total breakdown of trade. The problem is the failure of ""market confidence,"" defined as approximate common knowledge of an upper bound on expected losses. Small probability events can unravel market confidence. We discuss the role of contagious adverse selection and the problem of ""toxic assets"" in the recent financial crisis. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.1,Stephen Morris,Hyun Song Shin,,,,,,,,,,,,,,,,,,,D82,G01,G12,G14,,,,,,,,,,,,,,,,
Effects of Fiscal Stimulus in Structural Models,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The paper subjects seven structural DSGE models, all used heavily by policymaking institutions, to discretionary fiscal stimulus shocks using seven different fiscal instruments, and compares the results to those of two prominent academic DSGE models. There is considerable agreement across models on both the absolute and relative sizes of different types of fiscal multipliers. The size of many multipliers is large, particularly for spending and targeted transfers. Fiscal policy is most effective if it has moderate persistence and if monetary policy is accommodative. Permanently higher spending or deficits imply significantly lower initial multipliers. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.22,Günter Coenen,Christopher J. Erceg,Charles Freedman,Davide Furceri,Michael Kumhof,René Lalonde,Douglas Laxton,Jesper Lindé,Annabelle Mourougane,Dirk Muir,Susanna Mursula,Carlos de Resende,John Roberts,Werner Roeger,Stephen Snudden,Mathias Trabandt,Jan in't Veld,,,,E12,E13,E52,E62,,,,,,,,,,,,,,,,
How Does the US Government Finance Fiscal Shocks?,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We develop a method for identifying and quantifying the fiscal channels that help finance government spending shocks. We define fiscal shocks as surprises in defense spending and show that they are more precisely identified when defense stock data are used in addition to aggregate macroeconomic data. Our results show that in the postwar period, about 9 percent of the US government's unanticipated spending needs were financed by a reduction in the market value of debt and more than 70 percent by an increase in primary surpluses. Additionally, we find that long-term debt is more effective at absorbing fiscal risk than short-term debt. (JEL E62, H56, and H63)",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.69,Antje Berndt,Hanno Lustig,Şevin Yeltekin,,,,,,,,,,,,,,,,,,E62,H56,H63,,,,,,,,,,,,,,,,,
The Bond Premium in a DSGE Model with Long-Run Real and Nominal Risks,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The term premium in standard macroeconomic DSGE models is far too small and stable relative to the data—an example of the ""bond premium puzzle."" However, in endowment economy models, researchers have generated reasonable term premiums by assuming investors have recursive Epstein-Zin preferences and face long-run economic risks. We show that introducing Epstein-Zin preferences into a canonical DSGE model can also produce a large and variable term premium without compromising the model's ability to fit key macroeconomic variables. Long-run nominal risks further improve the model's empirical fit, but do not substantially reduce the need for high risk aversion. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.105,Glenn D. Rudebusch,Eric T. Swanson,,,,,,,,,,,,,,,,,,,E13,E31,E43,E44,,,,,,,,,,,,,,,,
International Portfolio Allocation under Model Uncertainty,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper revisits an old argument, hedging real exchange rate risk, as an explanation of the international home bias in equity. In a dynamic model, the relevant risk to be hedged is the long-run risk as opposed to the short-run risk. Domestic equity is indeed a good hedge with respect to long-run real-exchange-rate risk. Two new frameworks are able to explain a large share of the observed US home bias: a model with Hansen-Sargent preferences in which agents fear model misspecification and a model with Epstein-Zin preferences. These two models are also immune to the risk-free rate puzzle. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.144,Pierpaolo Benigno,Salvatore Nisticò,,,,,,,,,,,,,,,,,,,C58,F31,G11,G15,,,,,,,,,,,,,,,,
"Tranching, CDS, and Asset Prices: How Financial Innovation Can Cause Bubbles and Crashes","VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show how the timing of financial innovation might have contributed to the mortgage bubble and then to the crash of 2007-2009. We show why tranching and leverage first raised asset prices and why CDS lowered them afterward. This may seem puzzling, since it implies that creating a derivative tranche in the securitization whose payoffs are identical to the CDS will raise the underlying asset price, while the CDS outside the securitization lowers it. The resolution of the puzzle is that the CDS lowers the value of the underlying asset since it is equivalent to tranching cash. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.190,Ana Fostel,John Geanakoplos,,,,,,,,,,,,,,,,,,,E32,E44,G01,G12,G13,G21,,,,,,,,,,,,,,
Stories of the Twentieth Century for the Twenty-First,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"A key precursor of twentieth-century financial crises in emerging and advanced economies alike was the rapid buildup of leverage. Those emerging economies that avoided leverage booms during the 2000s also were most likely to avoid the worst effects of the twenty-first century's first global crisis. A discrete-choice panel analysis using 1973-2010 data suggests that domestic credit expansion and real currency appreciation have been the most robust and significant predictors of financial crises, regardless of whether a country is emerging or advanced. For emerging economies, however, higher foreign exchange reserves predict a sharply reduced probability of a subsequent crisis. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.226,Pierre-Olivier Gourinchas,Maurice Obstfeld,,,,,,,,,,,,,,,,,,,E44,F34,F44,G01,G21,O19,,,,,,,,,,,,,,
The Optimal Conduct of Monetary Policy with Interest on Reserves,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"In a world with interest on reserves, the central bank has two distinct tools that it can use to raise the short-term policy rate: it can either increase the interest it pays on reserve balances, or it can reduce the quantity of reserves in the system. We argue that by using both of these tools together, and by broadening the scope of reserve requirements, the central bank can simultaneously pursue two objectives: it can manage the inflation-output tradeoff using a Taylor-type rule, and it can regulate the externalities created by socially excessive shortterm debt issuance on the part of financial intermediaries. ",https://www.aeaweb.org/articles?id=10.1257/mac.4.1.266,Anil K. Kashyap,Jeremy C. Stein,,,,,,,,,,,,,,,,,,,E43,E52,E58,G21,,,,,,,,,,,,,,,,
Corrigendum: Emerging Market Currency Excess Returns,"VOL. 4, NO. 1, JANUARY 2012",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,,https://www.aeaweb.org/articles?id=10.1257/mac.4.1.283,Stephen Gilmore,Fumio Hayashi,,,,,,,,,,,,,,,,,,,C58,F31,G15,,,,,,,,,,,,,,,,,
"Taxes, Social Subsidies, and the Allocation of Work Time","VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We examine the allocation of hours of work across industrial sectors in OECD countries. We find large disparities across three sector groups, one that produces goods without home substitutes, and two others that have home substitutes but are treated differently by welfare policy. We attribute the disparities to the countries' tax and subsidy policies. High taxation substantially reduces hours in sectors that have close home substitutes but less so in other sectors. Subsidies increase hours in the subsidized sectors that have home substitutes. We compute these policy effects for 19 OECD countries. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.1,L. Rachel Ngai,Christopher A. Pissarides,,,,,,,,,,,,,,,,,,,H24,H31,J22,,,,,,,,,,,,,,,,,
"Forces Shaping Hours Worked in the OECD, 1960-2004","VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"The goal of this paper is to examine the role of taxes and productivity growth as forces influencing market hours. To achieve this goal, the paper considers a calibrated growth model extended to include home production and subsistence consumption, both of which are found to be key features influencing market hours. The model is simulated for 15 OECD countries. The primary force driving changes in market hours is found to be changing labor income tax rates. Productivity catch-up relative to the United States is found to be an important secondary force. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.27,Cara McDaniel,,,,,,,,,,,,,,,,,,,,E24,H24,H31,J22,J24,,,,,,,,,,,,,,,
Exchange Rates and Wages in an Integrated World,"VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We analyze how the pass-through from exchange rate to domestic wages depends on the degree of integration between domestic and foreign labor markets. Using data from 66 countries over the period 1981-2005, we find that the elasticity of domestic wages to real exchange rate is 0.15 after a year for countries with high barriers to external labor mobility, but about 0.40 in countries with low barriers to mobility. The result is robust to the inclusion of various controls, different measures of exchange rates, and definitions of labor market integration. These findings call for including labor mobility in macro models of external adjustment. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.53,Prachi Mishra,Antonio Spilimbergo,,,,,,,,,,,,,,,,,,,F16,F31,J31,,,,,,,,,,,,,,,,,
Emerging Market Currency Excess Returns,"VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We consider the excess return from 20 internationally tradable emerging market (EM) currencies against the US dollar. It has two contributions. First, we document stylized facts about EM currencies. EM currencies have provided significant equity-like excess returns against major currencies, but with low volatility. Picking EM currencies with a relatively high forward premium raises the portfolio return substantially. Second, our calculation incorporates institutional features of the foreign exchange market, such as lags in settling spot contracts, FX swaps, and bid/offer spreads. Transaction costs arising from bid/offer spreads are less than one-fifth of what is typically presumed in the literature. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.85,Stephen Gilmore,Fumio Hayashi,,,,,,,,,,,,,,,,,,,C58,F31,G15,,,,,,,,,,,,,,,,,
Monetary Policy and the Financing of Firms,"VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"How should monetary policy respond to changes in financial conditions? We consider a simple model where firms are subject to shocks which may force them to default on their debt. Firms' assets and liabilities are nominal and predetermined. Monetary policy can therefore affect the real value of funds used to finance production. In this model, allowing for inflation volatility in response to aggregate shocks can be optimal; the optimal response to adverse financial shocks is to lower interest rates and to engineer some inflation; and the Taylor rule may implement allocations that have opposite cyclical properties to the optimal ones. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.112,Fiorella De Fiore,Pedro Teles,Oreste Tristani,,,,,,,,,,,,,,,,,,E31,E43,E44,E52,G32,,,,,,,,,,,,,,,
Contrasting Trends in Firm Volatility,"VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Over the past decades, the real and financial volatility of listed firms has increased, while the volatility of private firms has decreased. We first provide panel data evidence that, at the firm level, sales and employment volatility are impacted by changes in the degree of ownership concentration. We then construct a model with private and listed firms where risk-taking is a choice variable at the firm-level. Due to general equilibrium feedback, we find that both an increase in stock market participation and integration in international capital markets generate opposite trends in volatility for private and listed firms. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.143,David Thesmar,Mathias Thoenig,,,,,,,,,,,,,,,,,,,G15,G32,L25,,,,,,,,,,,,,,,,,
Input and Output Inventory Dynamics,"VOL. 3, NO. 4, OCTOBER 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper develops an analytically tractable general equilibrium model of inventory dynamics based on a precautionary stockout-avoidance motive. The model's predictions are broadly consistent with the US business cycle and key features of inventory behavior. It is also shown that technological improvement of inventory management can increase, rather than decrease, the volatility of aggregate output. Key to this seemingly counterintuitive result is that a stockout-avoidance motive leads to a procyclical shadow value of inventories, which acts as an automatic stabilizer that discourages sales in booms and encourages demand in recessions, thereby reducing the variability of GDP. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.4.181,Yi Wen,,,,,,,,,,,,,,,,,,,,D25,E22,E23,E32,G31,,,,,,,,,,,,,,,
Estimating the Market-Perceived Monetary Policy Rule,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We introduce a novel method for estimating a monetary policy rule using macroeconomic news. We estimate directly the policy rule agents use to form their expectations by linking news' effects on forecasts of both economic conditions and monetary policy. Evidence between 1994 and 2007 indicates that the market-perceived Federal Reserve policy rule changed: the output response vanished, and the inflation response path became more gradual but larger in long-run magnitude. These response coefficient estimates are robust to measurement and theoretical issues with both potential output and the inflation target. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.1,James D. Hamilton,Seth Pruitt,Scott Borger,,,,,,,,,,,,,,,,,,C51,E31,E43,E52,E58,,,,,,,,,,,,,,,
Optimal Inflation for the US Economy,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper studies the optimal long-run inflation rate (OIR) in a small New Keynesian model, where the only policy instrument is a short-term nominal interest rate that may occasionally run against a zero lower bound (ZLB). The model allows for worst-case scenarios of misspecification. The analysis shows first, if the government optimally commits, the OIR is below 1 percent annually. Second, if the government re-optimizes each period, the OIR rises markedly to 17 percent. Third, if the government commits only to an inertial Taylor rule, the inflation bias is eliminated at very low cost in terms of welfare for the representative household. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.29,Roberto M. Billi,,,,,,,,,,,,,,,,,,,,E12,E31,E43,E52,E58,,,,,,,,,,,,,,,
CONDI: A Cost-of-Nominal-Distortions Index,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We construct a PCE-based price index whose weights minimize the welfare costs of nominal distortions: a cost-of-nominal-distortions index. We compute these weights in a multi-sector New Keynesian model, calibrated to match US data on price stickiness, labor shares, and inflation across sectors. The CONDI weights mostly depend on price stickiness. Moreover, CONDI stabilization leads to negligible welfare losses compared to the optimal policy and is better approximated by core rather than headline inflation targeting. An even better approximation can be obtained with an adjusted core index. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.53,Stefano Eusepi,Bart Hobijn,Andrea Tambalotti,,,,,,,,,,,,,,,,,,C14,E12,E25,E31,E52,,,,,,,,,,,,,,,
Education and Catch-Up in the Industrial Revolution,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Research increasingly stresses the role of human capital in modern economic development. Existing historical evidence -- mostly from British textile industries -- however, rejects that formal education was important for the Industrial Revolution. Our new evidence from technological follower Prussia uses a unique school enrollment and factory employment database linking 334 counties from pre-industrial 1816 to two industrial phases in 1849 and 1882. Using pre-industrial education as instrument for later education and controlling extensively for pre-industrial development, we find that basic education is significantly associated with nontextile industrialization in both phases of the Industrial Revolution. Panel data models with county fixed effects confirm the results. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.92,Sascha O. Becker,Erik Hornung,Ludger Woessmann,,,,,,,,,,,,,,,,,,I20,J24,N13,N33,N63,,,,,,,,,,,,,,,
Structural Change Out of Agriculture: Labor Push versus Labor Pull,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"A declining agricultural employment share is a key feature of economic development. Its main drivers are: improvements in agricultural technology combined with Engel's law release resources from agriculture (""labor push""), and improvements in industrial technology attract labor out of agriculture (""labor pull""). We present a model with both channels and evaluate the importance using data on 12 industrialized countries since the nineteenth century. Results suggest that the ""pull"" channel dominated until 1920 and the ""push"" channel dominated after 1960. The ""pull"" channel mattered more in countries in early stages of the structural transformation. This contrasts with modeling choices in recent literature. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.127,Francisco Alvarez-Cuadrado,Markus Poschke,,,,,,,,,,,,,,,,,,,E23,N10,N53,O10,O47,,,,,,,,,,,,,,,
Learning about Risk and Return: A Simple Model of Bubbles and Crashes,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper demonstrates that an asset pricing model with least-squares learning can lead to bubbles and crashes as endogenous responses to the fundamentals driving asset prices. When agents are risk-averse they need to make forecasts of the conditional variance of a stock's return. Recursive updating of both the conditional variance and the expected return implies several mechanisms through which learning impacts stock prices. Extended periods of excess volatility, bubbles, and crashes arise with a frequency that depends on the extent to which past data is discounted. A central role is played by changes over time in agents' estimates of risk. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.159,William A. Branch,George W. Evans,,,,,,,,,,,,,,,,,,,D81,D83,E32,G01,G12,,,,,,,,,,,,,,,
Interest Rate Risk and Other Determinants of Post-WWII US Government Debt/GDP Dynamics,"VOL. 3, NO. 3, JULY 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper uses a sequence of government budget constraints to motivate estimates of returns on the US Federal government debt. Our estimates differ conceptually and quantitatively from the interest payments reported by the US government. We use our estimates to account for contributions to the evolution of the debt-GDP ratio made by inflation, growth, and nominal returns paid on debts of different maturities. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.3.192,George J. Hall,Thomas J. Sargent,,,,,,,,,,,,,,,,,,,E23,E31,E43,G12,H63,,,,,,,,,,,,,,,
Intermediate Goods and Weak Links in the Theory of Economic Development,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"What explains the enormous differences in incomes across countries? This paper returns to two old ideas: linkages and complementarity. First, linkages between firms through intermediate goods deliver a multiplier similar to the one associated with capital in a neoclassical growth model. Because the intermediate goods share of output is about one-half, this multiplier is substantial. Second, just as a chain is only as strong as its weakest link, problems along a production chain can sharply reduce output under complementarity. These forces considerably amplify distortions to the allocation of resources, bringing us closer to understanding large income differences across countries.(JEL: D57, E23, O1O, O47)",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.1,Charles I. Jones,,,,,,,,,,,,,,,,,,,,D57,E23,O10,O47,,,,,,,,,,,,,,,,
"Growth Accounting with Misallocation: Or, Doing Less with More in Singapore","VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We show that in a two-sector economy with heterogeneous capital subsidies and monopoly power, primal and dual measures of TFP growth can diverge from each other as well as from true technology. These distortions give rise to dynamic reallocation effects that imply technology growth needs to be measured from the bottom up rather than from the top down. Using Singapore as an example, we show how incomplete data can be used to estimate aggregate and sectoral technology growth as well as reallocation effects. Our framework can reconcile divergent TFP estimates in Singapore and can resolve other empirical puzzles regarding Asian development. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.29,John Fernald,Brent Neiman,,,,,,,,,,,,,,,,,,,E22,E23,E25,O33,O41,O47,,,,,,,,,,,,,,
How Sovereign Is Sovereign Credit Risk?,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We study the nature of sovereign credit risk using an extensive set of sovereign CDS data. We find that the majority of sovereign credit risk can be linked to global factors. A single principal component accounts for 64 percent of the variation in sovereign credit spreads. Furthermore, sovereign credit spreads are more related to the US stock and high-yield markets than they are to local economic measures. We decompose credit spreads into their risk premium and default risk components. On average, the risk premium represents about a third of the credit spread. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.75,Francis A. Longstaff,Jun Pan,Lasse H. Pedersen,Kenneth J. Singleton,,,,,,,,,,,,,,,,,F34,G15,O16,O19,P34,,,,,,,,,,,,,,,
Are Long-Run Inflation Expectations Anchored More Firmly in the Euro Area Than in the United States?,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper compares the evolution of long-run inflation expectations in the euro area and the United States, using evidence from financial markets and surveys of professional forecasters. Survey data indicate that long-run inflation expectations are reasonably well anchored in both economies but reveal substantially greater dispersion across forecasters' long-horizon projections of US inflation. Analysis of daily data on inflation swaps and nominal-indexed bond spreads, which gauge compensation for expected inflation and inflation risk, also suggests that long-run inflation expectations are more firmly anchored in the euro area than in the United States. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.104,Meredith J. Beechey,Benjamin K. Johannsen,Andrew T. Levin,,,,,,,,,,,,,,,,,,D84,E31,E37,E52,E58,,,,,,,,,,,,,,,
Welfare-Based Optimal Monetary Policy with Unemployment and Sticky Prices: A Linear-Quadratic Framework,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We derive a linear-quadratic model that is consistent with sticky prices and search and matching frictions in the labor market. We show that the second-order approximation to the welfare of the representative agent depends on inflation and ""gaps"" that involve current and lagged unemployment. Our approximation makes explicit how welfare costs are generated by the presence of search frictions. These costs are distinct from the costs associated with relative price dispersion and fluctuations in consumption that appear in standard new Keynesian models. We show the labor market structure has important implications for optimal monetary policy. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.130,Federico Ravenna,Carl E. Walsh,,,,,,,,,,,,,,,,,,,E24,E31,E52,,,,,,,,,,,,,,,,,
Product Market Regulation and Market Work: A Benchmark Analysis,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"Recent empirical work finds a negative correlation between product market regulation and aggregate employment. We examine the effect of product market regulations on hours worked in a benchmark model of time allocation. Product market regulations affect market work in effectively the same fashion as labor or consumption taxes. For product market regulations to affect aggregate market work, the key driving force is the size of income transfers associated with the regulations, and the key propagation mechanism is the labor supply elasticity. We show that industry level analysis is of little help in assessing the aggregate effects of product market regulation. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.163,Lei Fang,Richard Rogerson,,,,,,,,,,,,,,,,,,,E24,J22,L51,,,,,,,,,,,,,,,,,
"Did Improvements in Household Technology Cause the Baby Boom? Evidence from Electrification, Appliance Diffusion, and the Amish","VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"We examine the hypothesis that advances in household technology caused the US baby boom, and we find no support for this claim. Advances in household technology occurred before the baby boom, while fertility declined. From 1940 to 1960, levels/changes in county-level appliance ownership and electrification negatively predict levels/changes in fertility rates. Exposure to electricity in early adulthood and children-ever-born are negatively correlated for the relevant cohorts. The Amish, who used modern technologies much less than other US households, experienced a coincident baby boom. This evidence can be reconciled with economic theory if other home-produced goods are substitutes with children. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.189,Martha J. Bailey,William J. Collins,,,,,,,,,,,,,,,,,,,D12,J13,N32,N92,O33,,,,,,,,,,,,,,,
Family Firms and Labor Relations,"VOL. 3, NO. 2, APRIL 2011",AMERICAN ECONOMIC JOURNAL: MACROECONOMICS,"This paper examines the relationship between family ownership and the quality of labor relations. We find that family ownership is more prevalent in countries in which labor relations are hostile, consistent with the notion that family firms are particularly effective at coping with difficult labor relations. Our results are robust to controlling for minority shareholder protection and other potential determinants of family ownership. To address endogeneity issues, we show that, controlling for industry- and country-fixed effects, industries that are more labor dependent have relatively more family ownership in countries with worse labor relations. ",https://www.aeaweb.org/articles?id=10.1257/mac.3.2.218,Holger M. Mueller,Thomas Philippon,,,,,,,,,,,,,,,,,,,G32,G34,J52,J53,,,,,,,,,,,,,,,,
